employee_id,name,department,salary_level,actual_salary,turnover,satisfaction,evaluation,project_count,average_monthly_hours,years_at_company,hire_date,termination_date,work_accident,promotion,last_updated
50797,Ronald Henry,Marketing,low,446000,0,0.19,0.95,3,269,8,2017-05-07,,0,0,2025-05-11 17:26:42
13676,Monica Sanford,Engineering,medium,455000,0,0.38,1.0,6,204,2,2023-01-30,,1,0,2025-05-11 17:26:42
48052,Evelyn Gordon,Marketing,low,169000,0,0.49,0.81,3,254,2,2023-08-09,,0,0,2025-05-11 17:26:42
46082,Timothy Lewis,Marketing,low,412000,0,0.11,0.88,4,135,6,2018-11-15,,0,0,2025-05-11 17:26:42
80131,Beth Moore,Sales,medium,156000,0,0.72,0.68,6,208,3,2022-09-29,,0,0,2025-05-11 17:26:42
35671,Mary Moody,Marketing,medium,332000,0,0.37,0.96,4,135,4,2021-06-25,,0,0,2025-05-11 17:26:42
6695,Teresa Mathews,HR,low,210000,0,0.26,0.82,3,267,2,2023-04-25,,0,0,2025-05-11 17:26:42
96647,Kevin Chang,Sales,medium,241000,0,0.16,0.0,7,207,7,2017-12-18,,0,0,2025-05-11 17:26:42
61217,Robert Campbell,Engineering,low,233000,0,0.51,0.44,2,117,7,2017-12-08,,1,0,2025-05-11 17:26:42
71284,Eric Henderson,Marketing,low,281000,0,0.12,1.0,2,263,4,2020-12-19,,0,0,2025-05-11 17:26:42
17361,Justin Jones,Engineering,medium,289000,0,0.21,0.51,7,261,2,2023-03-22,,0,0,2025-05-11 17:26:42
50615,Jennifer Salazar,Engineering,high,485000,0,0.63,0.84,6,295,3,2022-06-08,,0,0,2025-05-11 17:26:42
11328,David Marsh,Marketing,medium,261000,0,0.37,0.16,6,140,1,2024-08-20,,1,0,2025-05-11 17:26:42
73357,Jake Webster,Sales,low,448000,0,0.51,0.45,4,132,4,2021-04-18,,0,0,2025-05-11 17:26:42
39427,Wendy Wilkerson,Sales,low,397000,0,0.17,0.57,3,268,2,2023-09-21,,0,0,2025-05-11 17:26:42
83397,Charles Clayton,Engineering,medium,220000,0,0.36,0.99,4,201,2,2023-03-31,,0,0,2025-05-11 17:26:42
82070,Russell Wells,Legal,low,484000,0,0.88,0.95,2,264,3,2022-04-27,,1,0,2025-05-11 17:26:42
48400,Jennifer Moore,Marketing,medium,287000,0,0.32,0.84,3,142,0,2025-04-20,,0,0,2025-05-11 17:26:42
76674,Alicia Fischer,Engineering,low,401000,0,0.28,0.48,1,101,4,2021-03-10,,0,0,2025-05-11 17:26:42
26203,Daniel Dawson,Marketing,low,376000,0,0.5,0.54,5,265,1,2024-01-26,,0,0,2025-05-11 17:26:42
93349,Frank Brown,Engineering,medium,556000,0,0.66,0.95,3,207,2,2023-05-27,,0,0,2025-05-11 17:26:42
10116,Doris Stephens MD,Sales,low,337000,0,0.1,0.46,3,250,9,2016-06-06,,1,0,2025-05-11 17:26:42
7006,Brian Scott,HR,medium,174000,0,0.54,0.58,3,139,2,2023-05-01,,1,0,2025-05-11 17:26:42
87673,Loretta Ellis,Sales,medium,274000,0,0.4,0.99,2,276,2,2023-06-14,,1,0,2025-05-11 17:26:42
30871,Christopher Gross,Sales,low,161000,0,0.51,0.55,4,130,5,2020-02-15,,0,0,2025-05-11 17:26:42
38930,Charles George,Engineering,high,535000,0,0.44,0.8,4,271,1,2024-02-12,,1,0,2025-05-11 17:26:42
11458,Joe Summers,Sales,medium,466000,0,0.24,0.49,3,252,2,2023-04-24,,0,0,2025-05-11 17:26:42
31512,Jason Hughes,Operations,low,135000,0,0.49,0.57,1,257,4,2021-04-28,,0,0,2025-05-11 17:26:42
14238,Dana Lloyd,Operations,low,125000,0,0.37,0.5,5,141,1,2024-10-27,,1,0,2025-05-11 17:26:42
50823,Jessica Wright,Marketing,low,200000,0,0.23,0.54,4,115,6,2019-07-12,,0,0,2025-05-11 17:26:42
37434,William Stein,Sales,low,281000,0,0.31,0.98,4,250,9,2016-01-30,,0,0,2025-05-11 17:26:42
60429,Amy Ray,Marketing,low,190000,0,0.17,0.48,3,269,2,2022-12-23,,0,0,2025-05-11 17:26:42
84320,Caitlin Bennett,Engineering,low,339000,0,0.77,0.87,5,256,2,2022-12-09,,1,0,2025-05-11 17:26:42
48819,Blake Harrison,HR,medium,258000,0,0.06,0.02,6,198,2,2023-08-26,,0,0,2025-05-11 17:26:42
22319,Christopher Curtis,Sales,low,422000,0,0.1,0.82,4,105,2,2023-10-24,,0,0,2025-05-11 17:26:42
49520,Joshua Roberts,Marketing,low,346000,0,0.71,0.06,2,148,3,2022-06-21,,1,0,2025-05-11 17:26:42
47566,Robert Carpenter,Sales,low,463000,0,0.37,0.92,2,269,5,2020-07-13,,0,1,2025-05-11 17:26:42
28460,Justin Williams,Sales,medium,218000,0,0.24,0.67,3,278,3,2022-08-06,,0,0,2025-05-11 17:26:42
88841,Cassie Smith,Sales,low,166000,0,0.94,0.57,5,202,3,2022-04-11,,0,0,2025-05-11 17:26:42
35993,Brandi Bennett,Sales,low,240000,0,0.36,1.0,3,265,2,2022-11-21,,0,0,2025-05-11 17:26:42
92988,Jose Byrd,Sales,low,171000,0,0.28,0.96,5,262,1,2023-12-30,,0,0,2025-05-11 17:26:42
90593,Joshua Spencer MD,Engineering,medium,540000,0,0.1,0.43,5,245,2,2023-10-18,,0,0,2025-05-11 17:26:42
85939,Adam Knight,Engineering,high,200000,0,0.46,0.9,3,251,0,2025-08-02,,0,0,2025-05-11 17:26:42
10358,Cassie Bowen,Marketing,medium,356000,0,0.23,0.46,1,272,4,2021-02-17,,0,0,2025-05-11 17:26:42
80840,Steven Fitzpatrick,Engineering,low,436000,0,0.27,0.56,3,272,0,2025-02-01,,1,0,2025-05-11 17:26:42
84227,David Kelly,Marketing,low,422000,0,0.2,0.98,3,252,2,2023-07-03,,0,0,2025-05-11 17:26:42
23431,Rachel Munoz,Engineering,low,555000,0,0.4,0.34,2,203,0,2025-09-25,,0,0,2025-05-11 17:26:42
71010,Matthew Wilson,HR,medium,181000,0,0.54,0.14,3,211,9,2016-05-22,,0,0,2025-05-11 17:26:42
96568,Patrick Richards,Sales,medium,241000,0,0.4,0.81,4,142,7,2018-03-26,,0,0,2025-05-11 17:26:42
33087,Ann Davis,Legal,high,151000,0,0.44,0.85,5,150,1,2024-02-26,,0,1,2025-05-11 17:26:42
22417,Thomas Woods,Legal,low,451000,0,0.81,0.86,2,152,1,2024-01-05,,1,0,2025-05-11 17:26:42
61589,Daniel Stokes,Sales,medium,256000,0,0.11,0.43,3,251,0,2025-08-25,,0,0,2025-05-11 17:26:42
50735,Nicole Benton,HR,low,144000,0,0.24,0.48,4,139,7,2018-06-17,,0,0,2025-05-11 17:26:42
36382,Phillip Hamilton,Engineering,medium,270000,0,0.09,0.75,3,182,0,2025-09-21,,0,0,2025-05-11 17:26:42
84886,Brittany Espinoza,Legal,medium,368000,0,0.29,0.81,2,103,2,2022-11-18,,0,0,2025-05-11 17:26:42
91198,James Lawson,Marketing,low,227000,0,0.54,0.82,4,270,5,2020-02-12,,0,0,2025-05-11 17:26:42
74000,Hannah Mendez,Engineering,high,541000,0,0.16,0.52,5,129,2,2023-01-18,,0,0,2025-05-11 17:26:42
29785,Cynthia Lopez,Sales,medium,416000,0,0.2,0.9,0,278,6,2019-01-01,,0,0,2025-05-11 17:26:42
90733,Christopher Norton,Sales,low,388000,0,0.0,0.39,5,213,1,2023-12-28,,0,0,2025-05-11 17:26:42
43504,Alexander Cortez,Marketing,medium,446000,0,0.23,0.53,5,258,1,2024-10-04,,0,0,2025-05-11 17:26:42
8331,Robin Reynolds,Marketing,low,290000,0,0.2,0.54,3,250,6,2019-08-12,,0,0,2025-05-11 17:26:42
31021,Tracey Lewis,Operations,low,322000,0,0.34,0.93,4,136,4,2021-03-18,,0,0,2025-05-11 17:26:42
5207,Lori Porter,Marketing,medium,331000,0,0.31,0.81,5,268,3,2021-11-26,,0,0,2025-05-11 17:26:42
42347,April Jones,Sales,medium,331000,0,0.19,0.43,5,260,2,2023-04-30,,0,0,2025-05-11 17:26:42
53581,Jason Salazar,Engineering,low,484000,0,0.3,0.97,6,278,2,2023-05-31,,0,0,2025-05-11 17:26:42
36093,Gabrielle Willis,Sales,medium,340000,0,0.31,0.05,5,268,1,2024-08-10,,1,0,2025-05-11 17:26:42
9675,Lisa Cummings,HR,high,327000,0,0.2,0.96,2,254,8,2017-08-04,,0,0,2025-05-11 17:26:42
28653,Danielle Castaneda,Legal,low,317000,0,0.63,0.57,3,280,8,2017-02-18,,0,0,2025-05-11 17:26:42
75341,Donna Thomas,Engineering,low,545000,0,0.51,0.85,2,292,8,2016-11-23,,0,0,2025-05-11 17:26:42
95098,Richard Thomas,Marketing,medium,172000,0,0.86,0.4,6,203,2,2023-06-02,,0,0,2025-05-11 17:26:42
42245,Carlos Weiss,Sales,low,422000,0,0.14,0.49,1,105,2,2023-08-20,,0,1,2025-05-11 17:26:42
28869,Jennifer Allen,Engineering,medium,285000,0,0.08,0.66,6,273,8,2017-06-17,,0,0,2025-05-11 17:26:42
86909,Emily Perry,Marketing,medium,396000,0,0.3,0.43,4,139,6,2019-10-15,,1,0,2025-05-11 17:26:42
66435,Daniel Porter,Marketing,low,425000,0,0.67,0.31,4,241,1,2023-12-28,,0,0,2025-05-11 17:26:42
52856,Aaron George,Sales,medium,423000,0,0.65,0.46,2,142,0,2025-09-01,,1,0,2025-05-11 17:26:42
85259,Dr. Susan Ramos,Engineering,low,338000,0,0.1,0.94,4,110,10,2015-07-19,,1,0,2025-05-11 17:26:42
61142,Janice Campos,Sales,low,243000,0,0.49,0.93,3,278,4,2021-05-26,,0,0,2025-05-11 17:26:42
19726,Monique Williams,Marketing,low,356000,0,0.38,0.86,3,132,8,2017-09-05,,0,0,2025-05-11 17:26:42
35718,Alyssa Andrade,Engineering,low,464000,0,0.21,0.27,4,157,2,2023-01-10,,0,0,2025-05-11 17:26:42
19301,Joseph Hoffman,Engineering,high,376000,0,0.66,0.44,5,263,0,2025-03-30,,0,0,2025-05-11 17:26:42
33325,Joseph Peterson,Engineering,low,522000,0,0.2,0.59,2,265,4,2021-09-11,,0,0,2025-05-11 17:26:42
98647,Michele Buck,Engineering,medium,270000,0,0.83,0.7,6,307,2,2023-01-07,,0,0,2025-05-11 17:26:42
74579,Brenda Obrien,Marketing,medium,166000,0,0.1,0.43,2,274,3,2021-12-18,,0,0,2025-05-11 17:26:42
71644,Richard Shepard,Engineering,low,329000,0,0.1,0.52,1,139,4,2021-05-30,,0,0,2025-05-11 17:26:42
35438,Laura Stewart,Engineering,high,402000,0,0.49,0.98,2,268,3,2022-11-04,,0,0,2025-05-11 17:26:42
98912,Andrew Thomas,HR,medium,131000,0,0.21,0.51,4,141,2,2023-01-26,,0,0,2025-05-11 17:26:42
77622,Ashley Hill,Legal,medium,270000,0,0.88,0.26,2,281,0,2025-04-26,,0,0,2025-05-11 17:26:42
57155,Mrs. Christina Jones,Sales,low,221000,0,0.28,0.21,4,192,6,2019-04-10,,1,0,2025-05-11 17:26:42
77484,Andrew Miles,Engineering,low,216000,0,0.54,0.83,5,271,0,2025-03-29,,0,0,2025-05-11 17:26:42
53350,David Farmer,Sales,medium,383000,0,0.19,0.94,4,269,3,2022-08-08,,0,0,2025-05-11 17:26:42
48447,Oscar Lindsey,HR,low,215000,0,0.32,0.52,3,277,6,2019-07-11,,0,0,2025-05-11 17:26:42
29746,Leah Johns,Operations,medium,97000,0,0.91,0.05,7,248,4,2021-01-15,,0,0,2025-05-11 17:26:42
19131,Cindy Shaw,Sales,medium,293000,0,0.1,0.42,2,252,3,2022-07-06,,0,0,2025-05-11 17:26:42
67784,Michelle Miller,Operations,low,239000,0,0.33,0.13,4,181,2,2023-03-13,,0,0,2025-05-11 17:26:42
65686,Lisa Foley,Engineering,low,360000,0,0.42,0.96,3,98,0,2024-11-17,,0,0,2025-05-11 17:26:42
12915,Marcus Owens,Engineering,medium,211000,0,0.38,0.92,3,271,2,2023-06-12,,0,0,2025-05-11 17:26:42
7175,Jonathan Miller,Sales,low,408000,0,0.35,0.56,3,135,2,2023-06-18,,0,0,2025-05-11 17:26:42
15371,Tracy Hayes,Engineering,medium,482000,0,0.08,0.88,3,279,4,2021-06-28,,0,0,2025-05-11 17:26:42
21033,Matthew Peck,Sales,medium,166000,0,0.37,0.55,5,172,3,2022-08-22,,0,0,2025-05-11 17:26:42
83240,Julie Edwards,Marketing,low,345000,0,0.36,0.93,2,231,0,2025-05-15,,1,0,2025-05-11 17:26:42
21969,Adriana Chavez,HR,low,337000,0,0.25,0.1,6,244,1,2024-02-09,,0,0,2025-05-11 17:26:42
90192,Matthew Davenport,Marketing,low,391000,0,0.47,0.8,4,264,1,2024-04-26,,0,0,2025-05-11 17:26:42
56333,Austin Nunez,Engineering,low,452000,0,0.23,0.99,3,137,7,2018-06-23,,0,0,2025-05-11 17:26:42
79172,Larry Grimes,Sales,medium,350000,0,0.21,0.54,3,139,5,2020-01-12,,0,0,2025-05-11 17:26:42
9326,Justin Johnson,Engineering,high,340000,0,0.16,0.8,3,245,4,2021-04-12,,1,0,2025-05-11 17:26:42
51432,Jennifer Logan,Marketing,low,265000,0,0.74,0.33,5,203,2,2023-01-08,,0,0,2025-05-11 17:26:42
51019,Pamela Thomas,Operations,medium,141000,0,0.79,0.11,2,260,5,2019-12-13,,0,0,2025-05-11 17:26:42
79104,Alison Cooper,Legal,medium,279000,0,0.82,0.46,4,198,1,2024-06-19,,0,0,2025-05-11 17:26:42
62348,Lisa Williams,Engineering,medium,311000,0,0.66,0.4,4,157,5,2020-04-24,,0,0,2025-05-11 17:26:42
70352,Brian Johnson,Operations,low,305000,0,0.12,0.6,3,121,2,2023-08-09,,0,0,2025-05-11 17:26:42
33953,Jill Barry,Engineering,low,494000,0,0.64,0.4,6,224,4,2021-10-22,,1,0,2025-05-11 17:26:42
73512,Dr. Steven Collins,Sales,low,404000,0,0.18,0.53,4,271,1,2024-04-22,,0,0,2025-05-11 17:26:42
2504,Ryan Valdez,Operations,medium,343000,0,0.97,0.18,4,149,0,2025-10-03,,0,1,2025-05-11 17:26:42
90166,William Watson,Operations,medium,326000,0,0.43,0.73,4,251,9,2015-11-26,,0,0,2025-05-11 17:26:42
95466,Richard Greer,Operations,medium,267000,0,0.21,0.99,0,125,3,2022-06-13,,0,0,2025-05-11 17:26:42
16014,Jessica Lewis,Sales,low,247000,0,0.25,0.48,5,140,1,2024-05-08,,0,0,2025-05-11 17:26:42
90353,Laura Rojas,Marketing,low,138000,0,0.21,0.54,3,265,1,2024-04-22,,1,0,2025-05-11 17:26:42
71381,Cory Moreno,Marketing,medium,350000,0,0.17,0.8,3,117,2,2023-10-18,,0,0,2025-05-11 17:26:42
99419,Tammy Gordon,Engineering,medium,527000,0,0.71,0.0,6,190,3,2022-10-03,,1,0,2025-05-11 17:26:42
35973,Bianca Hernandez,Engineering,low,496000,0,0.16,0.54,1,107,10,2014-12-22,,1,0,2025-05-11 17:26:42
85012,Amy Ingram,HR,low,187000,0,0.66,0.33,4,309,0,2025-02-26,,0,0,2025-05-11 17:26:42
45587,Robert Rodriguez,Sales,low,322000,0,0.1,1.0,6,260,7,2018-09-09,,0,0,2025-05-11 17:26:42
15621,Brandon Nixon,Sales,medium,259000,0,0.39,0.92,2,103,1,2024-06-20,,1,0,2025-05-11 17:26:42
39469,Douglas White,Engineering,medium,404000,0,0.62,0.52,6,146,0,2024-12-19,,0,0,2025-05-11 17:26:42
57985,Paul Dunlap,Sales,low,153000,0,0.18,0.59,3,268,2,2023-06-16,,0,0,2025-05-11 17:26:42
21730,Kendra Valdez,HR,medium,205000,0,0.15,0.45,3,111,3,2022-08-11,,0,0,2025-05-11 17:26:42
60470,David Carroll,Sales,low,195000,0,0.26,0.96,4,96,1,2024-01-27,,0,0,2025-05-11 17:26:42
1425,Steven Barton,Engineering,low,365000,0,0.13,0.42,5,184,1,2023-12-23,,0,0,2025-05-11 17:26:42
95646,Christine Lopez,Sales,medium,500000,0,0.14,0.98,2,106,2,2022-11-30,,0,0,2025-05-11 17:26:42
95329,Jennifer Terry,Marketing,low,248000,0,0.71,0.56,3,251,2,2023-09-16,,0,0,2025-05-11 17:26:42
35522,Denise Montoya,Sales,medium,398000,0,0.47,0.81,1,124,0,2025-01-08,,0,0,2025-05-11 17:26:42
66612,Jessica Livingston,Engineering,medium,297000,0,0.29,0.43,6,295,2,2023-04-11,,0,0,2025-05-11 17:26:42
24416,Laura Flores,Sales,low,398000,0,0.51,0.49,1,135,1,2024-03-20,,1,0,2025-05-11 17:26:42
67542,Michelle Bauer,Marketing,low,303000,0,0.22,0.84,3,140,2,2023-01-21,,1,0,2025-05-11 17:26:42
14947,James Velazquez,Legal,low,237000,0,0.36,0.84,2,106,5,2019-12-18,,0,0,2025-05-11 17:26:42
82959,Amber Ray,Engineering,medium,297000,0,0.47,0.9,7,183,4,2021-01-10,,0,0,2025-05-11 17:26:42
40117,Sue Shepard,Sales,low,276000,0,0.47,0.49,4,133,1,2024-08-23,,0,0,2025-05-11 17:26:42
84748,Katherine Hanson,Marketing,low,360000,0,0.66,0.62,2,200,1,2024-03-07,,0,0,2025-05-11 17:26:42
67540,Sarah Fuller,Sales,low,192000,0,0.18,0.8,2,280,0,2025-07-19,,1,0,2025-05-11 17:26:42
80818,Terri Burton,Engineering,low,425000,0,0.2,0.02,3,261,3,2022-01-14,,1,0,2025-05-11 17:26:42
27071,Austin Winters,HR,medium,307000,0,0.1,0.57,5,272,0,2024-12-18,,1,0,2025-05-11 17:26:42
21032,Ronald Grant,Marketing,medium,391000,0,0.42,0.49,2,135,5,2020-02-05,,0,0,2025-05-11 17:26:42
50009,Laura Johns,Engineering,medium,351000,0,0.1,0.81,3,271,1,2024-05-05,,0,0,2025-05-11 17:26:42
22174,Max Bennett,Marketing,medium,307000,0,0.29,0.53,3,267,1,2024-07-26,,1,0,2025-05-11 17:26:42
71697,Christina Murphy,Engineering,medium,557000,0,0.29,0.92,3,256,5,2020-07-16,,0,0,2025-05-11 17:26:42
70514,Edward Long,Engineering,low,207000,0,0.25,0.47,6,129,2,2023-09-07,,0,0,2025-05-11 17:26:42
1074,Jerry Mitchell,HR,medium,331000,0,0.37,0.96,3,275,8,2017-10-07,,0,0,2025-05-11 17:26:42
79504,Kyle Jackson,Sales,low,241000,0,0.12,0.59,1,113,8,2017-09-13,,0,0,2025-05-11 17:26:42
43487,Robert Sloan,Legal,medium,471000,0,0.69,0.89,2,248,3,2022-09-02,,0,0,2025-05-11 17:26:42
65042,Carol Gonzalez,Engineering,low,276000,0,0.8,0.7,5,152,2,2022-12-13,,0,0,2025-05-11 17:26:42
3552,Amanda Campos,Engineering,medium,428000,0,0.19,0.94,2,264,3,2022-03-19,,0,0,2025-05-11 17:26:42
15662,Hannah Weber,HR,low,233000,0,0.41,0.47,3,150,2,2023-10-15,,1,0,2025-05-11 17:26:42
48576,Brian Page,Operations,medium,162000,0,0.13,0.46,6,283,6,2018-11-20,,0,0,2025-05-11 17:26:42
41306,Adam Salinas,Sales,low,312000,0,0.39,0.89,2,109,1,2024-01-25,,0,0,2025-05-11 17:26:42
32385,Darren Walls,Operations,low,309000,0,0.23,0.83,3,97,6,2019-04-16,,0,0,2025-05-11 17:26:42
8592,Eric Benson,Operations,high,159000,0,0.17,0.55,4,260,2,2022-12-12,,0,0,2025-05-11 17:26:42
32571,Angela Alexander,Sales,high,443000,0,0.64,0.96,4,279,4,2021-03-27,,0,0,2025-05-11 17:26:42
75364,Dana Sanchez,Marketing,low,402000,0,0.67,0.4,4,257,2,2023-03-25,,0,0,2025-05-11 17:26:42
11322,Charles Thomas,Engineering,low,449000,0,0.58,0.59,1,97,2,2023-09-27,,0,0,2025-05-11 17:26:42
12226,Christine Jacobs,Engineering,low,442000,0,0.35,0.5,2,266,3,2022-10-11,,0,0,2025-05-11 17:26:42
96932,Joann Gonzalez,Sales,medium,339000,0,0.29,0.4,6,115,1,2024-03-24,,0,0,2025-05-11 17:26:42
64699,Tyler Short,Engineering,low,392000,0,0.1,0.86,4,278,6,2019-04-06,,0,0,2025-05-11 17:26:42
10071,Michael Mitchell,HR,medium,173000,0,0.35,0.49,3,260,10,2015-10-08,,0,0,2025-05-11 17:26:42
70822,Daniel Gill,Marketing,low,447000,0,0.18,0.88,2,272,1,2024-01-22,,0,0,2025-05-11 17:26:42
17483,Kenneth Thompson,Sales,low,433000,0,0.25,0.64,6,264,1,2024-06-05,,0,0,2025-05-11 17:26:42
17828,Nathan Mitchell,Sales,medium,228000,0,0.34,0.59,3,265,1,2024-09-05,,0,0,2025-05-11 17:26:42
87474,Kyle Wagner,Marketing,low,450000,0,0.08,0.29,4,225,4,2021-01-06,,0,0,2025-05-11 17:26:42
63296,Melissa Butler,Engineering,medium,535000,1,0.1,0.87,3,266,6,2014-01-20,2019-10-14,0,0,2025-05-11 17:26:42
73063,Elizabeth Young,Marketing,medium,302000,0,0.27,0.45,4,118,0,2025-10-14,,0,0,2025-05-11 17:26:42
22643,Danielle Drake,Operations,medium,173000,0,0.23,0.69,7,194,1,2024-05-30,,0,0,2025-05-11 17:26:42
35741,Kristy Adams,Marketing,medium,305000,0,0.41,0.54,5,155,2,2023-08-30,,0,0,2025-05-11 17:26:42
70163,Angela Wood,Marketing,low,203000,0,0.42,0.9,6,145,3,2022-01-26,,0,0,2025-05-11 17:26:42
80507,Mr. Jerry Hunter,Engineering,medium,462000,0,0.21,0.96,1,100,9,2016-09-11,,0,0,2025-05-11 17:26:42
56461,Bryan Salas,Marketing,low,305000,0,0.21,0.49,1,266,1,2024-05-16,,1,0,2025-05-11 17:26:42
28760,Sierra Armstrong,Engineering,low,245000,0,0.45,0.83,2,104,4,2021-07-24,,1,0,2025-05-11 17:26:42
71686,Michael Walker,Engineering,medium,219000,0,0.35,0.75,5,277,1,2024-09-13,,1,0,2025-05-11 17:26:42
