employee_id,name,department,salary_level,actual_salary,turnover,satisfaction,evaluation,project_count,average_monthly_hours,years_at_company,hire_date,termination_date,work_accident,promotion,last_updated
91198,Joanna Castillo,Engineering,low,468000,0,0.66,0.89,4,140,1,2023-12-15,,0,0,2025-05-10 11:45:45
74000,Leah Bailey,Operations,low,305000,0,0.83,0.49,3,145,1,2024-06-17,,0,0,2025-05-10 11:45:45
29785,Raymond Smith,Sales,low,338000,1,0.18,0.88,2,162,1,2023-04-25,2024-05-10,0,0,2025-05-10 11:45:45
90733,Ivan Lee,HR,medium,330000,0,0.86,0.91,2,130,3,2021-12-31,,0,0,2025-05-10 11:45:45
43504,Amy Bowers,Sales,low,325000,0,0.49,0.82,4,125,4,2021-10-16,,0,0,2025-05-10 11:45:45
8331,Lisa Craig,Marketing,medium,201000,0,0.62,0.58,3,133,4,2021-05-16,,0,0,2025-05-10 11:45:45
31021,John Baldwin,Engineering,low,348000,0,0.85,0.13,6,280,3,2021-12-04,,0,0,2025-05-10 11:45:45
5207,Charles Taylor,Sales,low,489000,0,0.52,0.15,5,287,4,2020-12-01,,0,0,2025-05-10 11:45:45
42347,William Mcgee,Operations,low,272000,0,0.67,0.38,2,266,2,2022-11-11,,0,0,2025-05-10 11:45:45
53581,Marie Hall,Engineering,medium,510000,0,0.65,0.9,2,131,3,2022-05-31,,0,0,2025-05-10 11:45:45
36093,Andrew Castaneda,Operations,low,195000,0,0.81,0.83,3,147,2,2023-09-15,,0,0,2025-05-10 11:45:45
9675,Robin Nicholson,Engineering,medium,518000,0,0.95,0.55,2,139,5,2020-04-27,,1,0,2025-05-10 11:45:45
28653,Christian Jackson,Engineering,medium,264000,0,0.49,0.81,3,141,1,2024-07-06,,0,0,2025-05-10 11:45:45
75341,Karen Brown,HR,medium,258000,1,0.7,0.96,2,296,1,2022-12-12,2024-01-26,0,0,2025-05-10 11:45:45
95098,Ryan Alexander,Marketing,medium,429000,1,0.06,0.45,6,266,1,2022-02-28,2023-05-23,0,0,2025-05-10 11:45:45
42245,Christopher Abbott,HR,low,362000,0,0.91,0.49,2,146,4,2021-03-20,,0,0,2025-05-10 11:45:45
28869,Larry Dixon,Marketing,low,317000,1,0.18,0.87,5,140,3,2019-12-02,2022-11-22,0,0,2025-05-10 11:45:45
86909,Rebekah Nichols,Sales,medium,221000,0,0.05,0.53,4,183,2,2023-09-26,,1,0,2025-05-10 11:45:45
66435,Briana Greer,Sales,high,461000,0,0.74,0.55,6,200,2,2023-06-04,,1,0,2025-05-10 11:45:45
52856,Cory Williams,Engineering,medium,212000,0,0.04,0.52,2,150,1,2024-10-27,,0,0,2025-05-10 11:45:45
85259,Amanda Hill,Engineering,low,180000,0,0.38,0.88,3,308,0,2024-11-29,,0,0,2025-05-10 11:45:45
61142,Philip Mays,Marketing,high,398000,0,0.38,0.23,6,266,1,2024-04-19,,0,0,2025-05-10 11:45:45
19726,Andrea Martin,Marketing,low,128000,0,0.55,0.41,2,143,1,2023-12-04,,0,0,2025-05-10 11:45:45
35718,Brandon Powell,Engineering,low,202000,0,0.03,0.44,4,198,1,2023-11-20,,0,0,2025-05-10 11:45:45
19301,Jo Figueroa,Engineering,medium,212000,0,0.83,0.99,2,129,3,2022-07-25,,1,0,2025-05-10 11:45:45
33325,Joanna Erickson,Sales,high,413000,0,0.88,0.56,3,128,2,2023-10-18,,0,0,2025-05-10 11:45:45
98647,Amanda Davis,Marketing,medium,289000,0,0.6,0.56,3,148,0,2025-04-14,,0,0,2025-05-10 11:45:45
74579,Teresa Sanchez,Marketing,high,374000,0,0.25,0.83,3,271,0,2025-09-23,,0,0,2025-05-10 11:45:45
71644,Jacob Bridges,Engineering,medium,459000,0,0.0,0.72,2,182,6,2019-06-08,,0,0,2025-05-10 11:45:45
35438,Laura Robinson,Marketing,medium,299000,0,0.76,0.55,3,139,3,2022-03-28,,0,0,2025-05-10 11:45:45
98912,Julie Perry,Operations,low,287000,0,0.7,0.56,4,125,2,2023-10-21,,1,0,2025-05-10 11:45:45
77622,Adam Nguyen,HR,low,134000,0,0.98,0.53,3,132,8,2017-01-20,,1,0,2025-05-10 11:45:45
57155,Tracy Hendricks,Marketing,low,347000,0,0.9,0.35,4,262,0,2025-04-15,,0,0,2025-05-10 11:45:45
77484,Brittany Reed,Operations,low,175000,0,0.91,0.48,4,123,7,2018-06-25,,0,0,2025-05-10 11:45:45
53350,Ashley Kaiser,Sales,medium,401000,0,0.97,0.26,2,164,1,2024-08-08,,0,0,2025-05-10 11:45:45
48447,Michael King,Sales,medium,313000,0,0.61,0.22,4,256,2,2023-06-10,,0,0,2025-05-10 11:45:45
29746,David Jones,Engineering,high,506000,0,0.63,0.47,2,123,4,2021-07-26,,0,0,2025-05-10 11:45:45
19131,Mason Lewis,Marketing,low,413000,0,0.9,0.99,5,281,0,2024-12-26,,0,0,2025-05-10 11:45:45
67784,Karen Knight,Marketing,medium,365000,0,0.97,0.95,4,122,0,2025-09-01,,0,0,2025-05-10 11:45:45
65686,Kenneth Graves,Marketing,medium,296000,0,0.96,0.59,2,295,8,2017-01-10,,0,0,2025-05-10 11:45:45
12915,Vicki Sanchez,Marketing,high,148000,0,0.58,0.75,2,222,3,2022-08-15,,0,0,2025-05-10 11:45:45
7175,Alex Morrison,Marketing,high,265000,0,0.02,0.01,3,207,0,2025-01-26,,0,0,2025-05-10 11:45:45
15371,Alex Tate,Engineering,medium,483000,1,0.32,0.83,7,130,9,2006-10-22,2016-02-05,1,0,2025-05-10 11:45:45
21033,Melissa Johnson,Sales,high,445000,0,0.95,0.87,3,171,3,2021-12-24,,0,0,2025-05-10 11:45:45
83240,James Nicholson,Engineering,low,334000,0,0.6,0.56,4,132,4,2021-06-06,,0,0,2025-05-10 11:45:45
21969,Barbara Barnes,Sales,low,387000,0,0.47,0.52,3,147,0,2025-05-25,,0,0,2025-05-10 11:45:45
90192,Darlene Best,Operations,low,269000,0,0.87,0.82,2,134,1,2024-09-03,,0,0,2025-05-10 11:45:45
56333,Joshua Garcia,Sales,low,346000,0,0.75,0.88,2,146,1,2024-05-21,,0,0,2025-05-10 11:45:45
79172,Darren Bryan,Sales,low,413000,0,0.88,0.37,5,309,3,2022-09-20,,0,0,2025-05-10 11:45:45
9326,Aaron Turner,Operations,low,260000,0,0.64,0.46,4,148,6,2018-12-07,,0,0,2025-05-10 11:45:45
51432,Lisa Hudson,Sales,low,218000,0,0.85,0.95,3,131,9,2016-10-14,,0,0,2025-05-10 11:45:45
51019,Lisa Martin,Sales,medium,187000,0,0.53,0.49,4,128,4,2020-12-21,,0,0,2025-05-10 11:45:45
79104,Linda Johnson,Operations,low,253000,0,0.67,0.87,2,126,4,2021-01-01,,0,0,2025-05-10 11:45:45
62348,Gerald Diaz,Sales,low,320000,0,0.7,0.9,2,139,5,2020-02-16,,1,0,2025-05-10 11:45:45
70352,Caitlin Henry,Marketing,low,435000,0,0.43,0.86,3,136,3,2022-02-18,,0,0,2025-05-10 11:45:45
33953,Elizabeth Santana,Sales,medium,338000,0,0.65,0.42,3,138,2,2023-06-01,,0,0,2025-05-10 11:45:45
73512,Samuel Ramirez,Engineering,low,515000,1,0.28,0.96,7,290,10,2004-11-10,2014-08-07,0,0,2025-05-10 11:45:45
2504,Traci Rodriguez,HR,low,224000,0,0.91,0.59,2,126,2,2023-10-27,,0,0,2025-05-10 11:45:45
90166,Jonathan Solis,Marketing,low,376000,0,0.43,0.76,2,253,7,2018-10-06,,0,0,2025-05-10 11:45:45
95466,Katrina Villanueva,Engineering,high,424000,0,0.23,0.81,6,268,5,2020-02-07,,0,0,2025-05-10 11:45:45
16014,Earl Smith,HR,medium,235000,0,0.87,0.84,2,128,1,2024-01-24,,0,0,2025-05-10 11:45:45
90353,Miss Joan Downs,Operations,medium,186000,0,0.71,0.75,5,257,7,2018-01-24,,0,0,2025-05-10 11:45:45
71381,Randy Morris,Sales,low,496000,0,0.64,0.98,3,146,1,2024-05-12,,0,0,2025-05-10 11:45:45
99419,Anna Blair,Sales,low,190000,0,0.83,0.49,3,143,3,2022-03-05,,0,0,2025-05-10 11:45:45
35973,Daniel Wells,Sales,medium,289000,0,0.66,0.52,4,127,3,2022-07-04,,1,0,2025-05-10 11:45:45
85012,Tina Nielsen,Sales,low,201000,0,0.76,0.54,2,141,1,2024-08-26,,1,0,2025-05-10 11:45:45
45587,Lisa Garcia,Operations,low,323000,0,0.89,0.44,3,130,6,2019-06-13,,0,0,2025-05-10 11:45:45
15621,Brooke Jones,Sales,medium,423000,0,0.57,0.97,2,149,1,2024-08-07,,0,0,2025-05-10 11:45:45
39469,Matthew Davis,Operations,medium,175000,1,0.6,0.99,2,296,7,2007-06-21,2014-10-25,0,0,2025-05-10 11:45:45
57985,Alexander Dunn,Sales,high,428000,0,0.7,0.98,2,147,2,2023-02-20,,0,0,2025-05-10 11:45:45
21730,Kenneth Randall,Sales,low,384000,0,0.41,0.08,5,298,2,2023-05-17,,0,0,2025-05-10 11:45:45
60470,Erica Tate,HR,low,307000,0,0.63,0.9,2,132,9,2015-11-30,,1,0,2025-05-10 11:45:45
1425,Amanda Rasmussen,Marketing,high,123000,0,0.55,0.45,3,150,10,2015-05-23,,0,0,2025-05-10 11:45:45
95646,Kenneth Brown,Sales,medium,270000,0,0.41,0.52,4,167,9,2016-04-13,,0,0,2025-05-10 11:45:45
95329,David Parks,Legal,medium,210000,0,0.08,0.68,3,290,5,2020-07-15,,0,0,2025-05-10 11:45:45
35522,Aaron Adams,Sales,medium,460000,0,0.68,0.54,3,144,4,2021-02-03,,0,0,2025-05-10 11:45:45
66612,Marie Henderson,HR,medium,141000,0,0.81,0.32,6,199,3,2022-01-21,,1,0,2025-05-10 11:45:45
24416,Jeffery Sanders,Operations,low,156000,0,0.05,0.65,2,209,3,2021-11-22,,0,0,2025-05-10 11:45:45
67542,Stephanie Perry,Sales,medium,178000,0,0.77,0.5,3,138,3,2022-10-07,,0,0,2025-05-10 11:45:45
14947,Amber Ward,Marketing,low,121000,1,0.47,0.77,3,167,7,2007-11-27,2014-06-28,0,0,2025-05-10 11:45:45
82959,Jessica Diaz,Operations,low,289000,0,0.83,0.43,4,143,3,2021-12-10,,0,0,2025-05-10 11:45:45
40117,Thomas Macdonald,Legal,low,343000,0,0.54,0.54,4,147,1,2024-02-02,,1,0,2025-05-10 11:45:45
84748,Christine Hogan,Sales,high,351000,0,0.07,0.95,7,264,2,2023-11-04,,0,0,2025-05-10 11:45:45
67540,Kara Rodriguez,Marketing,medium,337000,0,0.42,0.96,2,134,4,2021-05-12,,1,0,2025-05-10 11:45:45
80818,Alexa Dean,Legal,medium,166000,0,0.47,0.78,5,142,4,2021-07-23,,1,0,2025-05-10 11:45:45
27071,Lawrence Martin,Marketing,medium,144000,0,0.91,0.41,3,127,2,2023-02-02,,0,0,2025-05-10 11:45:45
21032,Mary Snyder,Sales,medium,298000,0,0.69,0.58,4,130,7,2018-01-15,,0,0,2025-05-10 11:45:45
50009,Jeffrey Torres,Marketing,low,193000,0,0.8,0.9,3,129,4,2021-06-18,,1,0,2025-05-10 11:45:45
22174,Renee Pitts,Legal,high,470000,0,0.39,0.91,2,131,4,2020-12-11,,0,0,2025-05-10 11:45:45
71697,Jared Simon,Marketing,low,196000,0,0.72,0.44,4,135,3,2022-07-05,,0,0,2025-05-10 11:45:45
70514,Megan Wagner,Engineering,medium,209000,0,0.97,0.99,4,136,0,2025-08-28,,0,0,2025-05-10 11:45:45
1074,Joshua Harper,Marketing,low,350000,0,0.88,0.82,4,146,5,2020-07-31,,1,0,2025-05-10 11:45:45
79504,Scott Santos,Engineering,low,217000,0,0.88,0.55,4,141,2,2023-01-23,,0,0,2025-05-10 11:45:45
43487,Anna Banks,Operations,low,87000,0,0.76,0.44,4,123,2,2023-03-05,,0,0,2025-05-10 11:45:45
65042,Kerry Castro,Engineering,low,302000,0,0.65,0.96,3,134,1,2024-02-05,,0,0,2025-05-10 11:45:45
3552,Tanya Glover,Marketing,low,360000,1,0.17,0.86,6,296,1,2024-05-03,2025-02-25,0,0,2025-05-10 11:45:45
15662,Cameron Hernandez,Engineering,medium,548000,0,0.26,0.52,4,203,7,2018-04-26,,0,0,2025-05-10 11:45:45
48576,Mr. Calvin Clements MD,Engineering,high,352000,0,0.33,0.69,3,232,1,2024-02-27,,0,0,2025-05-10 11:45:45
41306,Ruth Thomas,Marketing,low,399000,0,0.25,0.89,7,271,7,2018-10-07,,0,0,2025-05-10 11:45:45
32385,Melissa Franklin,Sales,medium,174000,0,0.73,0.88,4,127,3,2022-10-02,,0,1,2025-05-10 11:45:45
8592,Alfred Weeks,Engineering,low,496000,0,0.41,0.99,3,141,4,2021-03-01,,1,0,2025-05-10 11:45:45
32571,Kenneth Smith,Marketing,low,260000,0,0.7,0.86,4,146,4,2020-11-13,,0,0,2025-05-10 11:45:45
75364,Joanne Mccoy,Operations,low,129000,0,0.59,0.85,4,136,2,2023-06-29,,0,0,2025-05-10 11:45:45
11322,Ronald Navarro,Marketing,low,327000,0,0.59,0.45,4,127,8,2017-06-06,,0,0,2025-05-10 11:45:45
12226,Ashley Carroll,Engineering,low,373000,1,0.13,0.66,6,149,2,2012-04-20,2014-09-17,0,0,2025-05-10 11:45:45
96932,Mr. Miguel Keith MD,Legal,low,420000,0,0.32,0.85,4,148,4,2021-01-19,,0,0,2025-05-10 11:45:45
64699,Robert Randall,Sales,high,428000,0,0.59,0.65,4,215,7,2018-07-23,,0,0,2025-05-10 11:45:45
10071,Steven Mckee,Engineering,low,219000,0,0.41,0.46,3,153,2,2023-04-20,,0,0,2025-05-10 11:45:45
70822,Andrea Miller,Marketing,medium,160000,0,0.82,0.99,2,123,2,2023-03-27,,0,0,2025-05-10 11:45:45
17483,Richard Hernandez,Engineering,medium,484000,0,0.64,0.55,2,140,6,2019-06-20,,0,0,2025-05-10 11:45:45
17828,Dr. Todd Dunlap,Sales,medium,342000,0,0.85,0.54,4,132,3,2022-09-23,,0,0,2025-05-10 11:45:45
87474,Jeffrey Snyder,Sales,low,287000,0,0.74,0.54,4,124,2,2023-04-20,,0,0,2025-05-10 11:45:45
63296,John Collins,Sales,low,334000,0,0.76,0.82,2,125,2,2023-03-30,,0,0,2025-05-10 11:45:45
73063,Jesse Wyatt,Marketing,low,301000,0,0.68,0.94,2,227,3,2022-04-22,,1,0,2025-05-10 11:45:45
22643,Lisa Ross,HR,medium,386000,0,0.57,1.0,4,136,5,2020-08-11,,0,0,2025-05-10 11:45:45
35741,Rhonda Krueger,Sales,low,224000,0,0.88,0.49,3,129,3,2022-03-03,,0,0,2025-05-10 11:45:45
70163,Jennifer Johnson,Operations,medium,333000,0,0.7,0.84,2,124,6,2019-06-04,,1,0,2025-05-10 11:45:45
80507,Victoria Davidson,HR,low,268000,0,0.73,0.49,4,139,10,2015-08-30,,0,0,2025-05-10 11:45:45
56461,David Taylor,Engineering,low,270000,0,0.55,0.99,3,143,10,2014-11-17,,0,0,2025-05-10 11:45:45
28760,Robert Fuller,HR,low,243000,0,0.94,0.88,2,149,6,2019-01-22,,0,0,2025-05-10 11:45:45
71686,Thomas Ward,Sales,medium,163000,0,0.53,0.89,4,126,2,2023-03-26,,0,0,2025-05-10 11:45:45
