employee_id,name,department,salary_level,actual_salary,turnover,satisfaction,evaluation,project_count,average_monthly_hours,years_at_company,hire_date,termination_date,work_accident,promotion,last_updated
28460,Laura Myers,Marketing,low,440000,0,0.62,0.84,3,106,5,2019-12-17,,0,0,2025-05-10 19:07:25
88841,Leslie Harvey,HR,low,303000,0,0.85,0.58,1,137,8,2017-02-03,,0,0,2025-05-10 19:07:25
35993,Joyce Owens,Marketing,low,142000,0,0.77,0.49,2,113,4,2021-01-23,,1,0,2025-05-10 19:07:25
92988,Melinda Ellison,Engineering,low,356000,0,0.84,0.88,3,257,1,2024-01-28,,1,0,2025-05-10 19:07:25
90593,Robert Oliver,Engineering,high,531000,0,0.7,0.89,4,265,1,2024-06-06,,1,0,2025-05-10 19:07:25
85939,George Collier,Engineering,medium,444000,0,0.41,0.94,2,253,3,2022-03-23,,1,0,2025-05-10 19:07:25
10358,Denise Ortiz,Operations,medium,144000,0,0.72,0.42,2,256,0,2024-12-20,,1,0,2025-05-10 19:07:25
80840,Anne Chavez,Marketing,medium,154000,0,0.64,0.51,5,277,3,2022-06-19,,0,0,2025-05-10 19:07:25
84227,Meghan Reynolds,Sales,medium,450000,0,0.72,0.88,1,105,1,2024-01-21,,0,0,2025-05-10 19:07:25
23431,Jeffrey Kelly,Operations,high,131000,0,0.83,0.97,3,278,1,2024-04-10,,0,0,2025-05-10 19:07:25
71010,Wanda Roberts,Engineering,low,268000,0,0.69,0.43,3,272,2,2023-04-16,,1,0,2025-05-10 19:07:25
96568,David Wallace,Marketing,low,363000,0,0.47,0.98,5,148,2,2023-06-05,,0,0,2025-05-10 19:07:25
33087,Jackie Gordon,Legal,medium,266000,0,0.96,0.59,1,148,2,2023-05-27,,0,0,2025-05-10 19:07:25
22417,Devin Rodriguez,Engineering,low,288000,0,0.98,0.88,1,129,3,2022-04-30,,0,0,2025-05-10 19:07:25
61589,Tammy Fisher,Sales,low,409000,0,0.6,0.56,3,268,6,2019-10-25,,1,0,2025-05-10 19:07:25
50735,Keith Chan,Sales,low,166000,0,0.89,0.58,4,258,4,2021-05-03,,0,0,2025-05-10 19:07:25
36382,Raymond Thompson,Engineering,low,195000,0,0.87,0.5,5,126,3,2022-01-11,,0,0,2025-05-10 19:07:25
84886,Tracey Simpson,HR,low,146000,0,0.51,0.48,1,132,5,2020-07-21,,0,0,2025-05-10 19:07:25
91198,Maureen Schneider,Engineering,low,389000,0,0.4,0.97,6,271,7,2018-11-04,,0,0,2025-05-10 19:07:25
74000,Jennifer Martinez,Sales,medium,264000,0,0.55,0.56,6,141,4,2020-12-13,,0,0,2025-05-10 19:07:25
29785,Patricia Rose,Legal,low,261000,0,0.59,0.54,7,262,1,2024-01-12,,1,0,2025-05-10 19:07:25
90733,Joseph Carter,Engineering,medium,371000,0,0.77,0.92,2,139,4,2021-09-13,,0,0,2025-05-10 19:07:25
43504,Stephen Ward,Sales,low,291000,0,0.6,0.54,1,259,0,2025-08-02,,1,0,2025-05-10 19:07:25
8331,Cory White,Legal,medium,457000,0,0.74,0.46,3,97,2,2022-12-07,,0,0,2025-05-10 19:07:25
31021,Kenneth Lopez,Operations,low,98000,0,0.51,1.0,2,260,4,2021-07-17,,0,0,2025-05-10 19:07:25
5207,Patricia Pearson,Marketing,medium,405000,1,0.11,0.42,7,279,3,2019-04-13,2022-01-15,0,0,2025-05-10 19:07:25
42347,Jennifer Edwards,Engineering,low,294000,0,0.76,0.86,3,260,3,2022-05-01,,0,0,2025-05-10 19:07:25
53581,David Rush,Legal,low,474000,0,0.99,0.99,2,108,1,2024-02-24,,1,0,2025-05-10 19:07:25
36093,Ryan Strickland,Engineering,low,257000,0,0.68,0.44,5,132,3,2022-03-18,,1,0,2025-05-10 19:07:25
9675,Greg Smith,Sales,low,320000,0,0.76,0.84,3,250,7,2018-03-22,,0,0,2025-05-10 19:07:25
28653,Kimberly Leon,Sales,medium,400000,0,0.45,0.96,4,123,2,2022-12-18,,0,0,2025-05-10 19:07:25
75341,Derek Mcmillan,Marketing,low,393000,0,0.93,0.47,1,116,4,2021-02-09,,0,0,2025-05-10 19:07:25
95098,Karla Flores,Engineering,low,535000,0,0.5,0.86,1,128,9,2016-01-12,,0,0,2025-05-10 19:07:25
42245,Charles Myers,Sales,high,383000,0,0.98,0.92,5,139,4,2021-08-31,,0,0,2025-05-10 19:07:25
28869,David Dixon,Marketing,low,326000,0,0.69,0.44,1,256,2,2023-10-27,,0,0,2025-05-10 19:07:25
86909,David Golden,Marketing,medium,139000,0,0.54,0.53,1,269,5,2020-10-14,,0,0,2025-05-10 19:07:25
66435,Thomas Byrd,Sales,medium,174000,0,0.75,0.88,4,131,4,2021-07-01,,0,0,2025-05-10 19:07:25
52856,Joel Mosley,Engineering,medium,334000,0,0.51,0.42,4,269,5,2020-01-02,,0,0,2025-05-10 19:07:25
85259,Anna Harris,Legal,medium,466000,0,0.86,0.42,2,108,0,2024-12-30,,0,0,2025-05-10 19:07:25
61142,Brandon Rice,Engineering,medium,331000,1,0.06,0.51,2,111,3,2016-01-07,2018-07-11,1,0,2025-05-10 19:07:25
19726,Mr. Robert Compton DVM,Sales,medium,402000,0,0.51,0.42,2,273,1,2024-09-16,,0,0,2025-05-10 19:07:25
35718,Tina Wheeler,Marketing,high,255000,0,0.35,0.42,4,98,3,2022-06-12,,0,0,2025-05-10 19:07:25
19301,Kristy Durham,Marketing,low,143000,0,0.4,0.43,4,260,2,2023-05-08,,0,0,2025-05-10 19:07:25
33325,Daniel Williams,Sales,medium,340000,0,0.33,0.84,1,125,5,2020-06-21,,0,0,2025-05-10 19:07:25
98647,Randy Stewart,Marketing,low,205000,0,0.67,0.54,5,150,2,2023-08-18,,1,0,2025-05-10 19:07:25
74579,Jillian Ortiz,Marketing,medium,344000,0,0.59,0.48,4,97,4,2020-11-22,,0,0,2025-05-10 19:07:25
71644,Gina Cox,Legal,low,399000,0,0.81,0.48,4,112,1,2023-12-07,,0,0,2025-05-10 19:07:25
35438,Brian Brown,Engineering,medium,445000,1,0.16,0.94,6,292,6,2012-07-28,2019-01-09,0,0,2025-05-10 19:07:25
98912,James Doyle DDS,HR,medium,127000,0,0.89,0.59,5,265,0,2025-02-26,,0,0,2025-05-10 19:07:25
77622,Linda Walker,Marketing,low,262000,0,0.51,0.44,1,262,2,2023-07-10,,1,0,2025-05-10 19:07:25
57155,Susan Hughes,Engineering,low,435000,0,0.68,0.42,3,137,0,2025-10-28,,1,0,2025-05-10 19:07:25
77484,Dorothy Ayala,Engineering,low,226000,0,0.87,0.99,5,278,1,2024-02-20,,0,0,2025-05-10 19:07:25
53350,Deborah Williams,Marketing,medium,234000,1,0.13,0.87,2,295,3,2018-03-22,2021-08-24,0,0,2025-05-10 19:07:25
48447,Curtis Dudley,Sales,medium,151000,0,0.68,0.57,5,259,1,2024-01-31,,0,0,2025-05-10 19:07:25
29746,John Thomas,Sales,low,221000,0,0.92,0.95,5,112,2,2022-12-30,,0,0,2025-05-10 19:07:25
19131,Sarah Wright,Legal,low,247000,0,0.74,0.82,2,136,8,2016-11-29,,0,0,2025-05-10 19:07:25
67784,Charles Smith,Marketing,low,144000,1,0.51,0.89,2,279,8,2009-04-09,2017-01-07,0,0,2025-05-10 19:07:25
65686,Toni Reyes,HR,low,264000,0,0.73,0.88,1,279,1,2023-11-18,,0,0,2025-05-10 19:07:25
12915,Robert Holland,Operations,high,311000,0,0.66,0.83,5,278,1,2024-02-18,,0,0,2025-05-10 19:07:25
7175,Ryan Gill,Legal,medium,433000,0,0.63,0.84,6,259,2,2022-11-21,,0,0,2025-05-10 19:07:25
15371,Jordan Chung,Operations,medium,171000,0,0.75,0.94,5,103,4,2021-05-11,,0,0,2025-05-10 19:07:25
21033,Rebecca Morales MD,Operations,medium,226000,0,0.82,0.88,5,102,1,2024-10-25,,0,0,2025-05-10 19:07:25
83240,Jesse Norris,Sales,low,232000,0,0.61,0.94,3,99,4,2020-11-19,,0,0,2025-05-10 19:07:25
21969,Heather Mills,Engineering,low,411000,0,0.81,0.57,4,277,1,2024-07-15,,0,0,2025-05-10 19:07:25
90192,Gregory Cox,Sales,medium,297000,0,0.93,0.81,4,122,3,2021-11-22,,0,0,2025-05-10 19:07:25
56333,Elizabeth Wright,Sales,low,467000,0,0.67,0.97,3,110,2,2022-12-18,,0,0,2025-05-10 19:07:25
79172,Tina Mendoza,HR,medium,200000,0,0.65,0.99,3,107,3,2021-11-23,,1,0,2025-05-10 19:07:25
9326,Mary Robinson,Engineering,low,200000,0,0.6,0.51,6,133,3,2022-06-30,,1,0,2025-05-10 19:07:25
51432,Daniel Vargas,Operations,low,245000,0,0.86,0.95,3,276,2,2022-12-04,,0,0,2025-05-10 19:07:25
51019,Sharon Herrera,Engineering,low,542000,0,0.92,0.44,5,100,1,2024-02-22,,1,0,2025-05-10 19:07:25
79104,Amanda Crawford,Marketing,low,229000,0,0.8,0.87,6,144,2,2022-12-26,,0,0,2025-05-10 19:07:25
62348,Jared Payne,HR,high,104000,0,0.9,0.47,5,137,2,2022-12-28,,0,0,2025-05-10 19:07:25
70352,Valerie Blackburn,Sales,medium,345000,0,0.61,0.99,4,130,4,2021-06-16,,1,0,2025-05-10 19:07:25
33953,Heather Ball,HR,medium,360000,0,0.8,0.41,4,256,4,2021-05-27,,0,0,2025-05-10 19:07:25
73512,Anna Calhoun,Sales,high,425000,0,0.9,0.93,3,136,1,2024-07-20,,0,0,2025-05-10 19:07:25
2504,Dorothy Flores,Sales,medium,372000,0,0.72,0.99,0,254,3,2022-10-26,,0,0,2025-05-10 19:07:25
90166,Kevin Patton,Sales,low,278000,0,0.48,0.91,2,112,2,2023-04-13,,0,0,2025-05-10 19:07:25
95466,Ronald Leonard,Marketing,low,180000,0,0.71,0.93,2,274,1,2024-01-12,,1,0,2025-05-10 19:07:25
16014,Kathleen Greene,Marketing,medium,268000,0,0.92,0.86,3,144,4,2021-03-28,,0,0,2025-05-10 19:07:25
90353,Theresa Johnson,Sales,low,350000,1,0.19,0.97,6,306,4,2013-02-04,2017-07-04,0,0,2025-05-10 19:07:25
71381,David Smith,Engineering,medium,243000,0,0.58,0.51,5,131,1,2024-09-24,,0,0,2025-05-10 19:07:25
99419,Krystal Harris,Operations,low,291000,0,0.83,0.97,5,107,9,2016-07-18,,0,0,2025-05-10 19:07:25
35973,Jesse Dixon,Sales,medium,440000,0,0.5,0.97,4,267,7,2018-03-17,,0,0,2025-05-10 19:07:25
85012,Perry Acosta,Engineering,low,281000,0,0.31,0.9,3,104,1,2023-11-29,,0,0,2025-05-10 19:07:25
45587,Scott Washington,Engineering,high,342000,0,0.77,0.47,1,272,3,2022-01-12,,1,0,2025-05-10 19:07:25
15621,Renee Smith,HR,high,186000,0,0.95,0.45,6,143,5,2019-12-15,,0,0,2025-05-10 19:07:25
39469,Samuel Galvan,Sales,medium,395000,0,0.62,0.47,1,131,6,2019-09-14,,1,0,2025-05-10 19:07:25
57985,Tammy Stevens,HR,medium,171000,0,0.49,0.84,2,270,4,2021-09-29,,0,0,2025-05-10 19:07:25
21730,Sarah Garcia,HR,medium,397000,0,0.65,0.95,5,98,1,2024-01-29,,0,0,2025-05-10 19:07:25
60470,Nathaniel Riddle,Engineering,medium,256000,0,0.92,0.44,4,273,2,2023-06-12,,1,0,2025-05-10 19:07:25
1425,Kelly Deleon,Sales,low,155000,0,0.82,0.97,4,269,0,2024-11-21,,1,0,2025-05-10 19:07:25
95646,Peter Hill,Marketing,low,409000,0,0.93,0.99,5,265,3,2022-05-08,,1,0,2025-05-10 19:07:25
95329,Curtis Anderson,Sales,low,492000,1,0.43,0.58,7,251,3,2016-07-07,2019-12-06,0,0,2025-05-10 19:07:25
35522,Edward Fleming,Engineering,medium,559000,0,0.72,0.51,4,137,4,2021-04-28,,0,0,2025-05-10 19:07:25
66612,Christopher Thompson,HR,medium,292000,0,0.86,0.84,2,148,3,2022-05-15,,0,0,2025-05-10 19:07:25
24416,Martha Bennett,Engineering,medium,251000,0,0.75,0.45,6,258,3,2022-07-22,,1,0,2025-05-10 19:07:25
67542,Robin Peck,Engineering,medium,518000,0,0.5,0.56,4,265,2,2022-11-27,,0,0,2025-05-10 19:07:25
14947,Shelley Roberts,Sales,medium,161000,0,0.67,0.43,4,254,1,2023-12-20,,0,0,2025-05-10 19:07:25
82959,Nicolas Ford,Sales,low,242000,0,0.76,0.88,4,270,3,2022-10-29,,0,0,2025-05-10 19:07:25
40117,Peter Bauer,HR,high,210000,0,0.91,0.6,4,255,4,2021-07-18,,0,0,2025-05-10 19:07:25
84748,Theodore Zimmerman,HR,medium,193000,0,0.6,0.9,4,139,5,2020-05-16,,0,0,2025-05-10 19:07:25
67540,Sandra Kelly,Sales,low,217000,0,0.62,0.44,5,266,6,2018-11-23,,0,0,2025-05-10 19:07:25
80818,Bryan Chapman,Sales,low,464000,0,0.82,0.98,1,274,3,2022-09-08,,1,0,2025-05-10 19:07:25
27071,David Robinson,Operations,medium,80000,0,0.24,0.95,5,266,1,2024-04-05,,0,0,2025-05-10 19:07:25
21032,Krystal Osborne,Engineering,low,590000,0,0.67,0.55,5,147,1,2023-11-16,,0,0,2025-05-10 19:07:25
50009,Anthony Bright,Sales,low,456000,1,0.03,0.88,6,257,7,2011-12-26,2019-03-20,1,0,2025-05-10 19:07:25
22174,Samantha Harper,Engineering,low,365000,0,0.75,0.49,2,258,4,2021-02-06,,0,0,2025-05-10 19:07:25
71697,Shawna Wong,Sales,medium,254000,0,0.79,0.56,0,119,2,2023-01-25,,0,0,2025-05-10 19:07:25
70514,Sheryl Butler,Marketing,medium,180000,1,0.5,0.89,5,263,4,2017-07-04,2021-09-21,0,0,2025-05-10 19:07:25
1074,Luis Parker,Engineering,medium,541000,0,0.45,0.48,4,275,2,2023-09-22,,0,0,2025-05-10 19:07:25
79504,Rachel Jenkins,Engineering,low,369000,1,0.34,0.41,7,272,2,2013-08-21,2015-12-24,0,0,2025-05-10 19:07:25
43487,Nancy Roberts,Sales,low,155000,0,0.65,0.53,2,259,7,2018-08-01,,1,0,2025-05-10 19:07:25
65042,Lynn Hanna,Engineering,low,266000,0,0.85,0.87,4,255,1,2024-09-23,,0,0,2025-05-10 19:07:25
3552,Robert Gonzalez,Marketing,low,420000,0,0.5,0.4,2,279,1,2024-09-21,,0,0,2025-05-10 19:07:25
15662,Ryan Sullivan,Engineering,medium,357000,0,0.86,0.86,5,256,10,2015-03-22,,0,0,2025-05-10 19:07:25
48576,Jessica Navarro,Sales,low,204000,0,0.87,0.9,2,103,8,2017-02-19,,0,0,2025-05-10 19:07:25
41306,Joshua Morales,HR,low,293000,1,0.41,0.95,5,125,6,2013-04-15,2019-08-12,0,0,2025-05-10 19:07:25
32385,Yvonne Estrada,Sales,low,262000,0,0.9,0.85,2,118,4,2021-02-16,,0,0,2025-05-10 19:07:25
8592,Justin White,Sales,low,354000,0,0.79,0.96,4,107,1,2024-03-08,,0,0,2025-05-10 19:07:25
32571,Rose Miller MD,Engineering,low,562000,0,0.92,0.98,6,108,3,2022-07-10,,0,0,2025-05-10 19:07:25
75364,Roy Chang,Sales,low,277000,0,0.82,0.87,2,253,4,2021-09-28,,0,0,2025-05-10 19:07:25
11322,Alexander Crawford,Engineering,medium,457000,0,0.84,0.97,5,116,4,2021-02-28,,0,0,2025-05-10 19:07:25
12226,Brandon Harrington,Engineering,low,273000,0,0.65,0.98,4,110,4,2021-01-16,,1,0,2025-05-10 19:07:25
96932,Frank Lewis,Marketing,high,136000,0,0.74,0.88,3,255,10,2015-03-20,,0,0,2025-05-10 19:07:25
64699,Scott Graham,Marketing,medium,126000,0,0.6,0.88,4,119,1,2023-12-29,,0,0,2025-05-10 19:07:25
10071,Matthew Murphy,Sales,low,463000,0,0.42,0.44,5,122,1,2023-11-14,,0,0,2025-05-10 19:07:25
70822,Brian Moore,Marketing,low,412000,0,0.82,0.52,5,102,2,2023-06-22,,0,0,2025-05-10 19:07:25
17483,Nathan Cruz,Legal,low,226000,0,0.77,0.4,2,104,3,2021-12-20,,0,0,2025-05-10 19:07:25
17828,Alexander Ross,HR,low,387000,0,0.85,0.81,4,106,1,2024-10-07,,0,0,2025-05-10 19:07:25
87474,Michael Allen,HR,medium,233000,1,0.22,0.51,3,251,8,2008-01-31,2016-02-28,0,0,2025-05-10 19:07:25
63296,William Nelson,Operations,low,169000,0,0.83,0.86,4,128,0,2025-03-02,,0,0,2025-05-10 19:07:25
73063,Deborah Smith,Sales,medium,387000,0,0.96,0.83,1,147,3,2022-05-19,,0,0,2025-05-10 19:07:25
22643,Julia Gray,Marketing,high,160000,0,0.53,0.45,2,114,4,2021-06-24,,0,0,2025-05-10 19:07:25
35741,Michael Griffin,Legal,medium,335000,0,0.78,0.9,2,106,2,2023-08-05,,0,0,2025-05-10 19:07:25
70163,Victoria Freeman,Sales,low,190000,0,0.83,0.48,1,126,2,2023-01-31,,1,0,2025-05-10 19:07:25
80507,Joseph Myers,Engineering,high,233000,0,0.25,0.43,1,278,5,2020-04-22,,0,0,2025-05-10 19:07:25
56461,James Fisher,Sales,medium,217000,0,0.85,0.83,3,118,2,2023-05-25,,0,0,2025-05-10 19:07:25
28760,Danielle Morrison,Legal,low,426000,1,0.35,0.52,4,266,5,2014-09-17,2020-02-10,0,0,2025-05-10 19:07:25
