employee_id,name,department,salary_level,actual_salary,turnover,satisfaction,evaluation,project_count,average_monthly_hours,years_at_company,hire_date,termination_date,work_accident,promotion,last_updated
5165,James Johnson,Legal,medium,425000,0,0.85,0.91,3,257,1,2024-02-29,,0,0,2025-05-08 17:43:32
4905,Katherine Carroll,Sales,low,497000,0,0.99,0.94,4,279,7,2018-09-02,,0,0,2025-05-08 17:43:32
13280,Karen Steele,Operations,medium,93000,0,0.37,0.49,4,255,2,2023-10-11,,0,0,2025-05-08 17:43:32
29657,Jessica Stanton,Marketing,low,314000,0,0.48,0.59,3,149,2,2023-09-25,,0,0,2025-05-08 17:43:32
31495,Isaiah Lowe,Sales,low,185000,1,0.24,0.93,4,97,2,2022-12-22,2025-05-04,0,0,2025-05-08 17:43:32
67237,Elizabeth Diaz,Sales,high,388000,0,0.91,0.95,3,134,1,2024-09-07,,0,0,2025-05-08 17:43:32
79907,Kevin Ball,Marketing,medium,279000,0,0.89,0.98,3,141,1,2024-07-26,,1,0,2025-05-08 17:43:32
4478,Jason Chapman,Engineering,low,575000,0,0.68,0.54,2,275,4,2021-01-20,,0,0,2025-05-08 17:43:32
74563,Erica Barnes,Marketing,low,379000,0,0.86,0.8,4,127,5,2020-09-12,,0,0,2025-05-08 17:43:32
27062,Steven Fox,Legal,low,228000,0,0.74,0.55,5,258,0,2024-12-24,,0,0,2025-05-08 17:43:32
94850,Christopher Flores,Marketing,low,423000,0,0.38,0.57,4,252,3,2022-06-16,,0,0,2025-05-08 17:43:32
86181,Evan Bennett,Marketing,medium,314000,0,0.48,0.5,5,127,5,2020-07-20,,0,0,2025-05-08 17:43:32
92924,Lynn Smith DVM,Sales,medium,291000,0,0.93,0.9,2,111,5,2020-04-11,,0,0,2025-05-08 17:43:32
72426,Jay Parker,Engineering,medium,431000,0,0.35,0.4,3,121,5,2019-11-17,,0,0,2025-05-08 17:43:32
55987,Ann Conway,Marketing,medium,296000,0,0.8,0.55,4,140,4,2021-03-18,,0,0,2025-05-08 17:43:32
29893,Courtney Castillo,Sales,low,211000,0,0.84,0.99,4,256,2,2023-07-18,,0,0,2025-05-08 17:43:32
59878,David Hernandez,Engineering,medium,485000,0,0.77,0.42,4,110,2,2023-05-05,,1,1,2025-05-08 17:43:32
78236,Kenneth Marquez,Engineering,low,207000,0,0.46,0.94,3,144,3,2022-02-27,,1,1,2025-05-08 17:43:32
37463,Kelsey Smith,Sales,low,324000,0,0.74,0.41,4,265,6,2019-09-09,,0,0,2025-05-08 17:43:32
1851,Matthew Sanders,Sales,medium,177000,0,0.62,0.56,5,252,3,2022-07-01,,1,0,2025-05-08 17:43:32
21926,Kelly Nguyen,Engineering,low,447000,1,0.48,0.58,7,289,2,2023-10-06,2025-04-19,0,0,2025-05-08 17:43:32
92506,Sarah Patterson,HR,medium,235000,0,0.95,0.83,3,100,3,2022-08-17,,1,0,2025-05-08 17:43:32
56392,Jimmy Mason,Engineering,low,298000,0,0.82,0.46,7,252,6,2018-11-20,,0,0,2025-05-08 17:43:32
45597,Elizabeth Rodgers,HR,medium,201000,0,0.41,0.51,2,279,9,2016-06-23,,0,0,2025-05-08 17:43:32
37421,Robert Peterson,Sales,low,441000,0,0.4,0.89,4,115,2,2022-11-12,,0,0,2025-05-08 17:43:32
21379,Brendan Becker,Engineering,low,486000,0,0.42,0.49,6,112,0,2025-10-22,,1,0,2025-05-08 17:43:32
29221,Tina Dawson,HR,medium,110000,0,0.85,0.93,3,98,6,2019-08-09,,0,0,2025-05-08 17:43:32
45118,Charles Webb,Operations,low,303000,0,0.38,0.9,6,118,9,2016-04-11,,0,0,2025-05-08 17:43:32
14396,Emily Mullins,Legal,low,403000,0,0.78,0.59,4,267,0,2025-10-17,,0,0,2025-05-08 17:43:32
13156,Chris Miller,Marketing,high,326000,0,0.82,0.96,3,130,5,2020-03-14,,0,0,2025-05-08 17:43:32
50797,Stephen Black,Marketing,medium,440000,0,0.58,0.41,3,104,4,2021-06-11,,0,0,2025-05-08 17:43:32
13676,Marcus Brown,Sales,high,461000,0,0.75,0.94,5,96,3,2022-01-27,,0,0,2025-05-08 17:43:32
48052,Donna Glenn,HR,low,160000,0,0.89,0.83,5,259,5,2020-02-19,,0,0,2025-05-08 17:43:32
46082,Rachel Wiley,Marketing,low,353000,0,0.6,0.88,2,266,5,2020-08-28,,0,0,2025-05-08 17:43:32
80131,Mark Hoffman,HR,low,359000,0,0.67,0.4,5,276,8,2017-01-10,,0,0,2025-05-08 17:43:32
35671,Jeffrey Gross,Legal,low,397000,0,0.63,0.51,3,264,4,2021-05-25,,0,0,2025-05-08 17:43:32
6695,Daniel Harper,Sales,low,360000,0,0.66,0.55,2,275,9,2016-04-25,,0,0,2025-05-08 17:43:32
96647,Pamela Mccall,HR,high,353000,0,0.77,0.83,2,260,4,2021-09-15,,0,0,2025-05-08 17:43:32
61217,Douglas White,Engineering,low,549000,0,0.71,0.57,5,252,2,2023-03-10,,0,0,2025-05-08 17:43:32
71284,Linda Wilson,Engineering,low,221000,0,0.74,0.97,4,262,3,2022-05-27,,0,0,2025-05-08 17:43:32
17361,Justin Mills,Marketing,low,443000,1,0.52,0.86,6,256,5,2019-12-17,2025-04-16,0,0,2025-05-08 17:43:32
50615,Joshua Long,Engineering,high,203000,0,0.64,0.41,3,123,1,2024-08-22,,0,0,2025-05-08 17:43:32
11328,Jennifer Smith,Engineering,low,269000,0,0.86,0.57,3,257,2,2023-02-24,,0,0,2025-05-08 17:43:32
73357,Christine Castillo,Marketing,low,250000,0,0.61,0.98,3,114,4,2020-11-24,,0,0,2025-05-08 17:43:32
39427,Brian Smith,Operations,high,233000,0,0.84,0.88,5,150,5,2020-06-04,,0,0,2025-05-08 17:43:32
83397,Kenneth Rodriguez,Marketing,low,412000,0,0.6,0.46,3,250,5,2019-12-04,,0,1,2025-05-08 17:43:32
82070,Brittany Bailey,Legal,medium,175000,0,0.72,0.95,2,278,5,2020-06-12,,0,0,2025-05-08 17:43:32
48400,Rachael Howard,HR,low,197000,0,0.4,0.94,4,271,3,2021-11-22,,0,0,2025-05-08 17:43:32
76674,Rebecca Cox,Operations,medium,238000,0,0.87,0.81,1,104,7,2018-09-21,,0,0,2025-05-08 17:43:32
26203,Emily Garcia,Marketing,low,396000,0,0.71,0.87,3,258,7,2018-08-14,,0,0,2025-05-08 17:43:32
93349,Lisa Taylor,Marketing,medium,293000,0,0.71,0.89,3,144,2,2023-07-13,,0,0,2025-05-08 17:43:32
10116,Melissa Hurst,Operations,high,267000,0,0.46,0.48,2,103,4,2021-03-18,,0,0,2025-05-08 17:43:32
7006,Lance Conway,Sales,low,476000,0,0.82,0.82,6,97,2,2022-12-23,,0,0,2025-05-08 17:43:32
87673,Lisa Martin,Operations,low,112000,0,0.64,0.89,6,270,9,2016-04-11,,1,0,2025-05-08 17:43:32
30871,Patricia Gomez,Sales,high,209000,0,0.96,0.58,3,125,5,2020-04-30,,0,0,2025-05-08 17:43:32
38930,Gregory Smith,Operations,low,159000,0,0.47,0.93,3,269,4,2021-04-11,,0,0,2025-05-08 17:43:32
11458,Katherine Park,Engineering,low,407000,0,0.76,0.97,1,139,5,2020-05-01,,0,0,2025-05-08 17:43:32
31512,Edgar Perkins,Marketing,low,217000,0,0.5,0.99,6,252,4,2020-12-01,,0,0,2025-05-08 17:43:32
14238,Veronica Ryan,Operations,low,250000,0,0.79,0.43,3,252,2,2023-01-26,,0,0,2025-05-08 17:43:32
50823,Gabriel Hernandez,Legal,low,225000,0,0.97,0.92,4,105,1,2024-08-30,,0,0,2025-05-08 17:43:32
37434,Christopher Phillips,Sales,medium,217000,0,0.74,0.56,3,116,6,2019-10-29,,1,0,2025-05-08 17:43:32
60429,Nicole Carter,Engineering,medium,561000,0,0.9,0.49,5,133,1,2024-09-10,,0,0,2025-05-08 17:43:32
84320,Kimberly George,Engineering,medium,517000,0,0.81,0.89,1,251,1,2024-03-04,,0,0,2025-05-08 17:43:32
48819,Max Pearson,Sales,medium,377000,0,0.71,0.42,2,252,3,2022-09-02,,0,0,2025-05-08 17:43:32
22319,Adrian Acosta,Engineering,low,485000,0,0.75,0.89,3,253,2,2022-11-11,,1,0,2025-05-08 17:43:32
49520,Randall Gonzalez,Legal,medium,260000,0,0.44,0.58,5,148,1,2024-03-17,,0,0,2025-05-08 17:43:32
47566,Thomas Willis,Marketing,low,250000,0,0.45,0.43,2,252,0,2025-09-19,,0,0,2025-05-08 17:43:32
28460,Steven Benitez,Sales,medium,216000,0,0.72,0.92,0,260,2,2022-11-27,,1,0,2025-05-08 17:43:32
88841,Kenneth Stout,Engineering,medium,549000,0,0.83,0.46,2,102,4,2021-01-14,,0,0,2025-05-08 17:43:32
35993,Richard Knapp,Marketing,medium,299000,0,0.74,0.87,5,268,5,2020-07-13,,0,0,2025-05-08 17:43:32
92988,Tina Kane,Operations,medium,93000,0,0.91,0.93,4,250,1,2024-08-04,,0,0,2025-05-08 17:43:32
90593,Tammy Sims,Operations,low,172000,0,0.53,0.91,3,105,1,2023-12-16,,0,0,2025-05-08 17:43:32
85939,Danielle Daniel,Engineering,low,412000,0,0.87,0.47,4,274,2,2023-01-19,,0,0,2025-05-08 17:43:32
10358,Matthew Yang,Sales,medium,175000,0,0.68,0.85,4,265,7,2017-12-31,,0,0,2025-05-08 17:43:32
80840,Stephanie Roth,HR,low,320000,0,0.75,0.54,4,266,3,2021-11-29,,0,0,2025-05-08 17:43:32
84227,Lisa Thomas,Operations,low,184000,0,0.74,0.44,0,112,2,2023-06-10,,0,1,2025-05-08 17:43:32
23431,Jonathan Marks,Engineering,low,374000,0,0.86,0.85,0,271,3,2022-05-08,,1,0,2025-05-08 17:43:32
71010,Jessica Hill,Sales,low,189000,0,0.51,0.92,5,272,2,2022-12-13,,0,0,2025-05-08 17:43:32
96568,Jerry Turner,Sales,low,466000,0,0.36,0.54,4,123,3,2022-09-12,,0,0,2025-05-08 17:43:32
33087,Patricia Prince,Engineering,low,338000,0,0.6,0.84,6,252,10,2015-02-19,,0,0,2025-05-08 17:43:32
22417,Stephanie Graves,Sales,medium,329000,0,0.86,0.96,3,257,4,2021-09-14,,1,0,2025-05-08 17:43:32
61589,Stefanie Williams,Engineering,medium,515000,0,0.76,0.59,5,264,1,2024-01-21,,0,0,2025-05-08 17:43:32
50735,Crystal Martin,Operations,medium,245000,0,0.84,0.93,1,100,6,2019-03-11,,0,0,2025-05-08 17:43:32
36382,Christina White,Sales,low,386000,1,0.48,0.41,7,305,5,2020-09-20,2025-04-19,0,0,2025-05-08 17:43:32
84886,Nicole Rodriguez,Engineering,high,558000,0,0.88,0.89,4,270,3,2022-08-01,,0,0,2025-05-08 17:43:32
91198,John Barnett,Sales,low,202000,0,0.86,0.97,4,252,0,2025-02-19,,0,0,2025-05-08 17:43:32
74000,Judith Luna,Engineering,high,448000,0,0.83,0.83,3,114,3,2022-04-21,,0,0,2025-05-08 17:43:32
29785,Tony Anderson,Engineering,medium,213000,1,0.02,0.51,7,279,5,2020-01-02,2025-04-11,0,0,2025-05-08 17:43:32
90733,Andrew Garcia,Engineering,high,338000,0,0.61,0.94,5,134,1,2024-09-22,,0,0,2025-05-08 17:43:32
43504,Samantha Peters,HR,medium,369000,0,0.73,0.53,3,250,2,2023-05-04,,0,0,2025-05-08 17:43:32
8331,Sara Morrow,Marketing,medium,218000,0,0.7,0.43,2,150,1,2024-09-14,,0,0,2025-05-08 17:43:32
31021,Lori Harris,Engineering,medium,518000,0,0.75,0.55,2,120,4,2021-08-19,,1,0,2025-05-08 17:43:32
5207,Cody Monroe,HR,medium,184000,0,0.99,0.81,2,142,3,2022-07-07,,0,0,2025-05-08 17:43:32
42347,Christopher Reeves,HR,medium,219000,0,0.68,0.86,5,265,3,2022-07-29,,0,0,2025-05-08 17:43:32
53581,Craig Chapman,Operations,low,224000,0,0.76,0.9,3,106,7,2018-07-27,,0,0,2025-05-08 17:43:32
36093,Sarah Adams,Sales,medium,340000,0,0.45,0.82,4,277,2,2023-09-03,,0,0,2025-05-08 17:43:32
9675,Tina Morton,Sales,high,225000,0,0.93,0.82,1,276,4,2021-03-20,,0,0,2025-05-08 17:43:32
28653,Scott Mitchell,Marketing,low,311000,0,0.5,0.6,1,97,9,2016-05-27,,0,0,2025-05-08 17:43:32
75341,Wendy Wright,Engineering,low,326000,1,0.71,0.89,5,135,4,2021-11-03,2025-04-10,0,0,2025-05-08 17:43:32
95098,Emily Davis,HR,medium,316000,1,0.35,0.46,6,290,5,2019-12-23,2025-04-24,0,0,2025-05-08 17:43:32
42245,Laura Robinson,Marketing,medium,443000,0,0.43,0.85,3,123,2,2023-11-05,,0,0,2025-05-08 17:43:32
28869,Amanda Rowe,Marketing,low,304000,1,0.06,0.51,3,262,3,2022-03-10,2025-05-07,0,0,2025-05-08 17:43:32
86909,Alexander Copeland,Sales,low,184000,0,0.6,0.55,1,274,4,2021-01-12,,0,0,2025-05-08 17:43:32
66435,Brian Martin,Sales,medium,479000,0,0.65,0.56,1,140,0,2025-03-04,,0,0,2025-05-08 17:43:32
52856,Brooke Houston,Sales,medium,384000,0,0.44,0.44,4,278,1,2024-10-14,,0,0,2025-05-08 17:43:32
85259,Margaret George,Marketing,medium,362000,0,0.94,0.55,1,118,3,2022-10-12,,0,0,2025-05-08 17:43:32
61142,Adrienne Torres,Sales,low,354000,0,0.47,0.98,4,107,5,2020-02-25,,0,0,2025-05-08 17:43:32
19726,Paul Shea,HR,low,142000,0,0.44,0.82,1,276,1,2024-08-04,,0,0,2025-05-08 17:43:32
35718,Heather Thompson,Sales,medium,306000,0,0.67,0.54,5,124,2,2023-05-10,,0,0,2025-05-08 17:43:32
19301,Anthony Bauer,Operations,medium,302000,0,0.59,0.6,4,252,4,2020-11-27,,0,0,2025-05-08 17:43:32
33325,Trevor Gray,HR,medium,115000,0,0.81,0.52,4,251,1,2024-09-01,,1,0,2025-05-08 17:43:32
98647,Henry Mcclain,Marketing,low,410000,0,0.94,0.43,4,119,2,2023-04-29,,0,0,2025-05-08 17:43:32
74579,Robert Reynolds,Sales,low,310000,0,0.7,0.85,3,143,3,2022-08-02,,0,0,2025-05-08 17:43:32
71644,Nicholas Thornton,Engineering,low,313000,0,0.94,0.84,4,272,1,2024-02-27,,0,0,2025-05-08 17:43:32
35438,Amber Hernandez,Sales,low,377000,0,0.86,0.96,5,260,3,2021-11-29,,0,0,2025-05-08 17:43:32
98912,Penny Cruz,Engineering,medium,260000,0,0.94,0.99,1,275,5,2020-05-04,,0,0,2025-05-08 17:43:32
77622,David Smith,Sales,low,402000,0,0.84,0.51,2,147,2,2023-01-27,,1,0,2025-05-08 17:43:32
57155,Amanda Gomez DDS,Sales,low,395000,0,0.6,0.95,2,252,0,2025-09-01,,0,0,2025-05-08 17:43:32
77484,Brian Wilson,Marketing,medium,296000,0,0.76,0.57,4,268,2,2023-08-04,,0,0,2025-05-08 17:43:32
53350,Brittney Boyd,Engineering,medium,243000,0,0.64,0.86,2,141,0,2025-07-12,,0,0,2025-05-08 17:43:32
48447,Carol Lynn,Legal,medium,278000,0,0.75,0.59,4,136,7,2018-06-04,,0,0,2025-05-08 17:43:32
29746,Kyle Berry,Engineering,medium,477000,0,0.84,0.53,4,269,10,2015-05-19,,0,0,2025-05-08 17:43:32
19131,Mark Jones,HR,low,123000,0,0.77,0.95,2,109,3,2022-01-17,,0,0,2025-05-08 17:43:32
67784,Dorothy Sandoval,Marketing,medium,268000,0,0.49,0.86,2,147,5,2019-11-21,,0,0,2025-05-08 17:43:32
65686,David Combs,Engineering,low,392000,0,0.87,0.44,5,260,2,2023-05-26,,0,0,2025-05-08 17:43:32
12915,Chris Banks,Operations,low,269000,0,0.63,0.82,4,103,0,2025-06-21,,0,0,2025-05-08 17:43:32
7175,Chase Watson,Sales,high,465000,0,0.58,0.59,4,276,5,2020-05-22,,0,0,2025-05-08 17:43:32
15371,Thomas Gonzalez,Sales,low,307000,1,0.36,0.42,7,118,5,2020-10-12,2025-05-07,0,0,2025-05-08 17:43:32
21033,Erik Larson,HR,medium,246000,0,0.64,0.97,1,112,4,2021-05-02,,0,0,2025-05-08 17:43:32
83240,Richard Williams,Marketing,medium,219000,0,0.82,0.46,4,124,0,2025-01-27,,0,0,2025-05-08 17:43:32
21969,April Kramer,Engineering,low,229000,0,0.7,0.56,4,119,4,2021-08-24,,0,0,2025-05-08 17:43:32
90192,Andrea Fischer,Engineering,low,250000,0,0.42,0.96,1,254,6,2018-12-31,,0,0,2025-05-08 17:43:32
56333,Tanya Chapman,Operations,low,281000,0,0.68,0.95,0,117,3,2022-02-19,,0,0,2025-05-08 17:43:32
79172,Gregory Bryan,Engineering,low,597000,0,0.73,0.47,4,122,1,2024-01-11,,0,0,2025-05-08 17:43:32
9326,Timothy Johnston,Legal,medium,455000,0,0.85,0.59,2,274,6,2019-01-14,,0,0,2025-05-08 17:43:32
51432,Catherine Soto,Engineering,low,502000,0,0.6,0.95,4,148,9,2015-11-24,,0,0,2025-05-08 17:43:32
51019,Belinda Potts,Engineering,low,405000,0,0.5,0.43,3,263,1,2024-02-22,,0,0,2025-05-08 17:43:32
79104,Eugene Juarez,Legal,medium,181000,0,0.67,0.9,5,271,3,2022-03-06,,0,0,2025-05-08 17:43:32
62348,Mary Phillips,Sales,high,325000,0,0.71,0.94,2,271,6,2018-12-12,,0,0,2025-05-08 17:43:32
70352,Casey Rose,Marketing,high,262000,0,0.41,0.84,2,259,2,2023-06-11,,0,0,2025-05-08 17:43:32
33953,Cole Hernandez,Marketing,low,406000,0,0.4,0.96,3,103,2,2023-01-16,,0,0,2025-05-08 17:43:32
73512,Michael Nunez,Operations,high,154000,1,0.5,0.46,3,278,5,2019-12-06,2025-04-30,0,0,2025-05-08 17:43:32
2504,Morgan Green,HR,low,387000,0,0.84,0.83,3,268,10,2015-07-08,,0,0,2025-05-08 17:43:32
90166,Carrie Martin,Engineering,medium,206000,0,0.78,0.47,4,139,1,2024-08-26,,1,0,2025-05-08 17:43:32
95466,Donald Davis,Operations,low,323000,0,0.38,0.44,4,260,3,2022-06-12,,0,0,2025-05-08 17:43:32
16014,Jesse Hill,Sales,medium,423000,0,0.6,0.97,4,107,5,2020-04-06,,0,0,2025-05-08 17:43:32
90353,Christina Thomas,Operations,high,283000,0,0.94,0.84,3,277,4,2021-06-10,,0,1,2025-05-08 17:43:32
71381,Tiffany Johnson,Engineering,low,351000,0,0.86,0.6,3,265,2,2023-08-29,,0,0,2025-05-08 17:43:32
99419,Mr. Robert Barnes,Sales,low,233000,0,0.58,0.93,3,250,1,2024-05-16,,0,0,2025-05-08 17:43:32
35973,Michelle Garcia,HR,low,307000,0,0.81,0.9,5,138,2,2023-09-18,,0,0,2025-05-08 17:43:32
85012,Joshua Leach,Marketing,low,253000,0,0.97,0.49,2,117,2,2023-06-04,,0,0,2025-05-08 17:43:32
45587,Mrs. Shirley Griffin,Sales,low,270000,0,0.77,0.42,4,121,7,2017-11-20,,0,0,2025-05-08 17:43:32
15621,Mrs. Martha Arnold DDS,Engineering,low,240000,0,0.71,0.99,5,110,3,2022-07-16,,0,0,2025-05-08 17:43:32
39469,Alexis Garcia,Marketing,low,401000,1,0.17,0.95,5,271,6,2019-01-05,2025-04-11,0,0,2025-05-08 17:43:32
57985,Charles Walters,Engineering,low,468000,0,0.65,0.57,4,256,0,2025-01-15,,0,0,2025-05-08 17:43:32
21730,Jessica Wright,Legal,low,498000,0,0.74,0.52,3,128,0,2025-03-21,,0,0,2025-05-08 17:43:32
60470,Jessica Young,Engineering,low,209000,0,0.57,0.93,3,97,10,2015-04-19,,0,1,2025-05-08 17:43:32
1425,Tiffany Morales,Sales,low,366000,0,0.78,0.41,4,279,1,2024-09-30,,0,0,2025-05-08 17:43:32
95646,Raymond Brown,Sales,low,219000,0,0.65,1.0,4,263,2,2023-04-28,,0,0,2025-05-08 17:43:32
95329,Julia Thompson,Legal,high,342000,0,0.66,0.59,2,254,4,2020-12-06,,0,0,2025-05-08 17:43:32
35522,Justin Best,Operations,low,145000,0,0.56,0.84,2,97,3,2022-06-06,,0,0,2025-05-08 17:43:32
66612,Elizabeth Strickland,Marketing,low,237000,0,0.73,0.47,5,142,3,2022-09-09,,1,0,2025-05-08 17:43:32
24416,Diana Reese,Engineering,high,188000,0,0.89,0.41,6,264,3,2022-01-03,,0,0,2025-05-08 17:43:32
67542,David Lopez,Sales,low,374000,0,0.64,0.44,4,251,3,2022-08-26,,0,0,2025-05-08 17:43:32
14947,Austin Cain DDS,HR,low,264000,1,0.68,0.58,2,276,3,2022-06-05,2025-04-30,0,0,2025-05-08 17:43:32
82959,Morgan Bell,Legal,high,470000,0,0.8,0.91,3,118,4,2020-12-11,,0,0,2025-05-08 17:43:32
40117,Kyle Poole,Marketing,low,196000,0,0.81,0.44,3,257,0,2025-07-12,,0,0,2025-05-08 17:43:32
84748,Andre Padilla,HR,high,387000,0,0.68,0.48,3,262,8,2017-07-05,,0,0,2025-05-08 17:43:32
67540,Mary Hanna,Sales,low,339000,0,0.51,0.54,1,113,2,2023-04-26,,0,0,2025-05-08 17:43:32
80818,Ms. Jenna Ball,Legal,low,450000,0,0.67,0.91,4,117,7,2018-06-04,,0,1,2025-05-08 17:43:32
27071,Julie Peterson,Operations,high,140000,0,0.88,0.95,2,272,2,2022-12-31,,0,0,2025-05-08 17:43:32
21032,Scott Powell,Sales,low,294000,0,0.92,0.51,5,112,3,2022-05-05,,0,0,2025-05-08 17:43:32
50009,Glenn Parker,Sales,high,390000,0,0.45,0.86,4,116,2,2023-04-08,,1,0,2025-05-08 17:43:32
22174,Kari Stephens,Engineering,low,463000,0,0.55,0.92,3,105,4,2021-07-28,,0,0,2025-05-08 17:43:32
71697,Elizabeth Carr,HR,low,272000,0,0.63,0.56,5,270,4,2021-02-27,,0,0,2025-05-08 17:43:32
70514,Anthony Hardy,Marketing,low,399000,0,0.69,0.58,3,270,2,2023-10-06,,0,0,2025-05-08 17:43:32
1074,David Schroeder,Sales,medium,174000,0,0.85,0.88,4,257,6,2019-10-03,,0,1,2025-05-08 17:43:32
79504,Samantha Hernandez,Engineering,low,496000,0,0.72,0.99,5,271,1,2024-02-29,,1,0,2025-05-08 17:43:32
43487,Thomas Oneal,Marketing,low,260000,0,0.79,0.86,2,272,10,2014-11-27,,0,0,2025-05-08 17:43:32
65042,Brenda Williams,Sales,high,418000,0,0.57,0.44,6,276,8,2017-05-09,,0,0,2025-05-08 17:43:32
3552,Richard Ellis,Marketing,low,235000,1,0.21,0.57,6,274,5,2020-04-26,2025-04-21,0,0,2025-05-08 17:43:32
15662,Amanda Parker,Engineering,low,402000,0,0.57,0.87,3,253,1,2024-02-08,,0,0,2025-05-08 17:43:32
48576,Bradley Barber,Operations,medium,323000,0,0.53,0.58,4,258,0,2025-01-30,,0,0,2025-05-08 17:43:32
41306,Joe Gonzalez,Operations,low,186000,0,0.81,0.95,4,262,3,2022-09-27,,0,0,2025-05-08 17:43:32
32385,Earl Brooks,Engineering,medium,526000,0,0.45,0.87,4,254,2,2022-11-18,,0,0,2025-05-08 17:43:32
8592,Theodore Obrien,Operations,low,303000,0,0.61,0.42,2,269,1,2024-01-05,,0,0,2025-05-08 17:43:32
32571,Deborah Bullock,Sales,low,380000,0,0.75,0.47,2,263,3,2022-08-02,,0,0,2025-05-08 17:43:32
75364,Mrs. Paula Gonzalez,Sales,medium,276000,0,0.62,0.82,7,141,0,2024-12-15,,1,0,2025-05-08 17:43:32
11322,Bruce Carey,Marketing,low,277000,0,0.59,0.55,3,101,1,2024-08-01,,0,0,2025-05-08 17:43:32
12226,Paula Miles,Engineering,low,227000,1,0.24,0.96,4,276,3,2022-04-21,2025-04-14,0,0,2025-05-08 17:43:32
96932,Tiffany Collins,Operations,high,346000,0,0.63,0.48,3,115,2,2023-06-21,,0,0,2025-05-08 17:43:32
64699,Debra Pierce,Marketing,low,367000,0,0.42,0.87,3,273,2,2022-12-20,,0,0,2025-05-08 17:43:32
10071,William Richardson,Marketing,low,123000,0,0.67,0.87,3,275,3,2022-05-21,,0,0,2025-05-08 17:43:32
70822,Trevor Jordan,HR,medium,169000,0,0.99,0.52,4,265,4,2021-05-29,,1,0,2025-05-08 17:43:32
17483,Brian Smith,Marketing,medium,444000,0,0.8,0.52,6,120,0,2025-06-14,,0,0,2025-05-08 17:43:32
17828,Jennifer Carr,Sales,medium,453000,0,0.63,0.84,2,250,1,2024-03-13,,0,0,2025-05-08 17:43:32
87474,Amy Cruz,HR,medium,135000,0,0.58,0.96,1,127,3,2022-08-26,,0,0,2025-05-08 17:43:32
63296,Tina Davis,Engineering,medium,584000,0,0.77,0.49,2,268,1,2024-04-13,,0,0,2025-05-08 17:43:32
73063,Tina Hernandez,Legal,low,168000,0,0.85,0.87,0,267,4,2021-01-05,,0,0,2025-05-08 17:43:32
22643,Lauren Johnson,HR,medium,281000,0,0.8,0.52,3,270,5,2019-11-25,,0,0,2025-05-08 17:43:32
35741,Michael Ferguson,Marketing,medium,174000,0,0.77,0.45,2,266,6,2019-01-25,,0,0,2025-05-08 17:43:32
70163,Michael Cisneros,Marketing,low,421000,0,0.62,0.83,4,265,0,2025-09-12,,0,0,2025-05-08 17:43:32
80507,Sandra Edwards,Sales,medium,222000,0,0.72,0.47,3,266,1,2024-03-02,,0,0,2025-05-08 17:43:32
56461,Jenna Smith,Engineering,low,214000,0,0.76,0.56,4,150,2,2023-05-14,,0,0,2025-05-08 17:43:32
28760,Laura Marquez,Sales,high,274000,0,0.36,0.91,4,123,3,2022-03-14,,0,0,2025-05-08 17:43:32
71686,John Smith,Sales,medium,371000,0,0.8,0.55,5,264,3,2022-01-06,,0,1,2025-05-08 17:43:32
