employee_id,name,department,salary_level,actual_salary,turnover,satisfaction,evaluation,project_count,average_monthly_hours,years_at_company,hire_date,termination_date,work_accident,promotion,last_updated
94850,Larry Davis,Marketing,low,379000,0,0.6,0.8,3,146,6,2019-03-01,,1,0,2025-05-08 16:39:12
86181,Angel Johnson,Engineering,medium,542000,0,0.7,0.44,4,150,0,2024-12-06,,0,0,2025-05-08 16:39:12
92924,Cameron Peterson,Engineering,low,403000,0,0.85,0.92,3,147,0,2025-07-02,,0,0,2025-05-08 16:39:12
72426,Lisa Bates,Legal,low,387000,0,0.68,0.93,3,120,8,2017-02-26,,0,0,2025-05-08 16:39:12
55987,Nicole Nelson,Sales,medium,324000,0,0.86,0.52,3,137,5,2020-10-31,,0,0,2025-05-08 16:39:12
29893,Angela Wagner,Sales,low,434000,0,0.63,0.94,4,142,3,2022-02-27,,0,1,2025-05-08 16:39:12
59878,Aaron Lee,Sales,low,274000,0,0.84,0.52,3,137,4,2021-02-07,,0,0,2025-05-08 16:39:12
78236,Jimmy White,Engineering,low,412000,0,0.84,0.45,2,143,3,2022-07-30,,0,0,2025-05-08 16:39:12
37463,Susan Grant,Operations,medium,178000,0,0.88,0.5,4,138,9,2016-02-12,,0,0,2025-05-08 16:39:12
1851,David Wright,HR,low,284000,0,0.75,0.4,4,124,5,2020-06-18,,1,0,2025-05-08 16:39:12
21926,Christopher Miller,Sales,high,476000,0,0.64,0.9,2,138,2,2023-06-13,,0,0,2025-05-08 16:39:12
92506,Pamela Garcia,Sales,low,394000,0,0.51,0.41,3,122,3,2022-01-14,,0,0,2025-05-08 16:39:12
56392,Eric Wilson,Sales,medium,305000,0,0.8,0.45,4,144,4,2021-04-06,,0,0,2025-05-08 16:39:12
45597,Sean Fox DVM,Sales,medium,380000,0,0.59,0.86,4,133,4,2021-06-02,,0,0,2025-05-08 16:39:12
37421,Cheryl Humphrey,Operations,low,186000,0,0.83,0.85,2,125,4,2021-07-06,,1,0,2025-05-08 16:39:12
21379,Jessica Garcia,Sales,low,454000,0,0.9,0.41,3,142,0,2025-06-13,,0,0,2025-05-08 16:39:12
29221,George Jackson,Engineering,high,583000,0,0.73,0.92,2,133,1,2024-09-07,,0,0,2025-05-08 16:39:12
45118,Benjamin Brown,Operations,medium,116000,0,0.68,0.56,4,143,1,2024-01-18,,0,0,2025-05-08 16:39:12
14396,Isaac Johnson,Marketing,low,326000,0,0.7,0.9,3,134,4,2021-09-25,,0,0,2025-05-08 16:39:12
13156,Christy Wood,Engineering,medium,193000,0,0.87,0.59,4,138,5,2020-10-26,,0,0,2025-05-08 16:39:12
50797,Michael Clark,Sales,low,239000,0,0.98,0.53,3,125,2,2023-01-10,,0,0,2025-05-08 16:39:12
13676,Sean Keith,Operations,low,289000,0,0.89,0.53,2,130,2,2023-04-09,,0,0,2025-05-08 16:39:12
48052,Andrea Wilson,Operations,medium,98000,0,0.82,0.46,3,123,4,2021-04-13,,0,0,2025-05-08 16:39:12
46082,Lisa Simon,Sales,medium,386000,0,0.85,0.44,3,139,0,2025-02-22,,0,0,2025-05-08 16:39:12
80131,Leslie Lynch,Sales,medium,297000,0,0.65,0.54,2,120,2,2022-12-18,,0,0,2025-05-08 16:39:12
35671,Katherine Benton,Sales,medium,432000,0,0.85,0.44,2,134,2,2023-09-06,,0,0,2025-05-08 16:39:12
6695,Kaitlyn Washington,Operations,low,219000,0,0.76,0.5,3,127,5,2020-03-17,,0,0,2025-05-08 16:39:12
96647,Rebekah Rich,Operations,medium,149000,0,0.57,0.86,3,130,7,2018-02-20,,0,1,2025-05-08 16:39:12
61217,Brandon Gentry,Engineering,medium,476000,0,0.38,0.9,2,134,5,2020-02-04,,0,0,2025-05-08 16:39:12
71284,Victor Nash,HR,low,264000,0,0.34,1.0,2,138,8,2017-04-24,,0,0,2025-05-08 16:39:12
17361,Mrs. Heidi Wright DDS,Sales,medium,345000,0,0.52,0.53,4,124,0,2025-02-24,,0,0,2025-05-08 16:39:12
50615,James Rhodes MD,Operations,low,131000,0,0.45,0.89,4,149,3,2022-03-17,,1,0,2025-05-08 16:39:12
11328,April Calderon,Legal,high,188000,0,0.61,0.59,3,139,0,2024-11-15,,0,0,2025-05-08 16:39:12
73357,Bradley Wright,Marketing,medium,393000,0,0.75,0.46,4,148,3,2022-03-01,,0,0,2025-05-08 16:39:12
39427,Dr. Paul Vasquez III,Sales,medium,297000,0,0.76,0.95,3,123,5,2019-12-17,,0,0,2025-05-08 16:39:12
83397,Jeffrey Adams,Sales,low,164000,0,0.66,0.56,3,131,1,2024-04-27,,0,0,2025-05-08 16:39:12
82070,Jesse Jackson,Marketing,medium,212000,0,0.8,0.42,3,139,3,2021-11-21,,0,0,2025-05-08 16:39:12
48400,Sarah Larson,Sales,low,280000,0,0.62,0.53,3,148,5,2020-06-11,,0,0,2025-05-08 16:39:12
76674,Patricia Brown,Marketing,low,420000,0,0.77,0.59,4,128,3,2022-03-17,,0,0,2025-05-08 16:39:12
26203,Jason Gonzalez,Marketing,low,241000,0,0.75,0.47,3,142,1,2024-06-06,,1,0,2025-05-08 16:39:12
93349,Laura Beltran,Marketing,low,145000,0,0.85,0.95,3,144,5,2020-07-11,,0,0,2025-05-08 16:39:12
10116,Virginia Rice,Engineering,medium,527000,0,0.64,0.95,4,146,5,2020-08-27,,0,0,2025-05-08 16:39:12
7006,Gregory Webb,Engineering,low,405000,0,0.81,0.47,2,122,1,2024-06-06,,0,0,2025-05-08 16:39:12
87673,William Weaver,Sales,medium,337000,0,0.92,0.98,2,128,2,2023-03-04,,0,0,2025-05-08 16:39:12
30871,Juan Mercer,Legal,medium,389000,0,0.67,0.83,2,147,0,2024-11-23,,0,0,2025-05-08 16:39:12
38930,James Francis,Operations,medium,267000,0,0.7,0.48,3,137,5,2020-09-03,,0,0,2025-05-08 16:39:12
11458,Kenneth Wright,Engineering,medium,506000,0,0.86,0.82,2,135,2,2023-10-24,,0,0,2025-05-08 16:39:12
31512,Samantha Porter,Marketing,medium,152000,0,0.73,0.89,4,129,2,2022-12-08,,0,0,2025-05-08 16:39:12
14238,Jennifer Robinson,Operations,low,332000,0,0.65,0.45,4,124,3,2022-04-21,,0,0,2025-05-08 16:39:12
50823,Ernest Sosa,Engineering,high,394000,0,0.34,0.95,3,140,10,2015-09-18,,0,0,2025-05-08 16:39:12
37434,Lindsay Duarte,Operations,low,269000,0,0.51,0.49,2,147,1,2024-05-03,,1,0,2025-05-08 16:39:12
60429,Bridget Watson,Engineering,high,363000,0,0.93,0.46,2,150,3,2022-03-18,,1,0,2025-05-08 16:39:12
84320,Eric Taylor,Engineering,high,205000,0,0.32,0.85,2,145,4,2021-01-20,,0,0,2025-05-08 16:39:12
48819,Linda Oconnor,Engineering,medium,596000,0,0.47,0.87,2,145,6,2019-01-05,,1,0,2025-05-08 16:39:12
22319,David Peterson,Sales,low,278000,0,0.82,0.82,2,124,2,2023-10-29,,0,0,2025-05-08 16:39:12
49520,Samantha Simpson,Engineering,low,315000,0,0.57,0.55,4,123,3,2022-10-04,,0,0,2025-05-08 16:39:12
47566,Kathleen Snyder,Engineering,low,437000,0,0.94,0.52,4,145,3,2021-12-03,,0,0,2025-05-08 16:39:12
28460,Heidi Patel,Operations,low,325000,0,0.82,0.89,2,135,7,2018-03-24,,1,0,2025-05-08 16:39:12
88841,Tammy Lewis,Engineering,low,320000,0,0.78,0.92,4,130,10,2015-04-26,,0,0,2025-05-08 16:39:12
35993,Ann Willis,Marketing,medium,170000,0,0.96,0.82,4,140,7,2018-01-28,,0,0,2025-05-08 16:39:12
92988,Allen Pierce,Marketing,low,293000,0,0.57,0.88,4,123,2,2023-05-29,,0,0,2025-05-08 16:39:12
90593,David Waller,Marketing,low,362000,0,0.5,0.57,2,133,0,2025-09-16,,0,0,2025-05-08 16:39:12
85939,Allen Donovan,Sales,low,437000,0,0.65,0.93,3,131,0,2024-11-29,,0,0,2025-05-08 16:39:12
10358,Kristine Davis,Operations,low,227000,0,0.57,0.87,4,136,1,2024-07-19,,1,0,2025-05-08 16:39:12
80840,Janice Garcia,HR,low,384000,0,0.64,0.55,4,127,1,2024-03-30,,0,0,2025-05-08 16:39:12
84227,Elizabeth White,HR,medium,385000,0,0.85,0.59,4,128,1,2024-10-21,,0,0,2025-05-08 16:39:12
23431,Shane Wall,Marketing,low,123000,0,0.76,0.43,4,132,1,2024-09-30,,1,0,2025-05-08 16:39:12
71010,Steven Moore,Sales,medium,260000,0,0.75,0.49,2,131,2,2023-05-30,,0,0,2025-05-08 16:39:12
96568,Dean Perez,Engineering,low,206000,0,0.76,0.55,2,141,0,2025-09-24,,0,0,2025-05-08 16:39:12
33087,Brandon Wilson,Marketing,low,259000,0,0.85,0.5,3,133,3,2022-09-10,,0,0,2025-05-08 16:39:12
22417,Wendy Nguyen,Marketing,medium,143000,0,0.66,0.6,2,120,1,2024-07-23,,0,0,2025-05-08 16:39:12
61589,Dustin Osborne,Sales,low,317000,0,0.75,0.5,3,125,1,2024-08-30,,0,0,2025-05-08 16:39:12
50735,Amber Chapman,Engineering,medium,592000,0,0.8,0.48,4,121,3,2022-03-27,,1,0,2025-05-08 16:39:12
36382,Travis Shaw,Legal,medium,443000,0,0.94,0.53,3,123,2,2023-04-12,,1,0,2025-05-08 16:39:12
84886,Carlos Ayers,HR,medium,285000,1,0.26,0.57,7,265,4,2021-04-17,2025-04-11,0,0,2025-05-08 16:39:12
91198,Kimberly Wilkerson,Marketing,low,381000,0,0.66,0.91,2,148,3,2022-05-11,,0,0,2025-05-08 16:39:12
74000,Emily Morgan,Engineering,low,232000,0,0.54,0.44,4,124,1,2023-12-05,,1,0,2025-05-08 16:39:12
29785,Jacob Brennan,Engineering,low,468000,0,0.86,0.89,4,140,3,2021-12-15,,0,0,2025-05-08 16:39:12
90733,Tina Higgins,Operations,low,306000,1,0.61,0.96,6,279,4,2021-03-14,2025-04-24,1,0,2025-05-08 16:39:12
43504,Jeffrey Phillips,Sales,medium,196000,0,0.95,0.9,3,138,3,2022-01-26,,0,0,2025-05-08 16:39:12
8331,Lauren Sampson,Sales,high,442000,0,0.58,0.86,3,136,1,2024-08-19,,0,0,2025-05-08 16:39:12
31021,Frank Odom,HR,medium,143000,0,0.57,0.83,2,142,1,2024-03-25,,0,0,2025-05-08 16:39:12
5207,Christopher Scott,Engineering,low,324000,0,0.64,0.55,4,139,4,2021-10-10,,0,0,2025-05-08 16:39:12
42347,Mr. John Gonzalez,Sales,low,497000,0,0.75,0.45,4,150,1,2024-01-01,,0,0,2025-05-08 16:39:12
53581,Kenneth Williamson,Engineering,low,359000,0,0.61,0.53,4,132,3,2022-08-31,,0,0,2025-05-08 16:39:12
36093,Brandon Davis,Marketing,low,288000,0,0.83,0.93,4,141,2,2023-02-09,,1,0,2025-05-08 16:39:12
9675,Michael Wright,Engineering,low,338000,0,0.59,0.44,3,126,0,2025-07-12,,0,0,2025-05-08 16:39:12
28653,Dennis Thompson,Sales,medium,409000,0,0.98,0.97,4,121,8,2016-12-03,,0,0,2025-05-08 16:39:12
75341,Monica Watson,Sales,low,233000,0,0.74,0.54,4,145,0,2025-08-12,,0,0,2025-05-08 16:39:12
95098,Christopher Thompson,Marketing,high,432000,1,0.34,0.55,7,310,10,2015-03-12,2025-04-10,0,0,2025-05-08 16:39:12
42245,Jennifer Fitzgerald,Operations,low,224000,1,0.15,0.9,5,145,3,2021-12-31,2025-05-04,0,0,2025-05-08 16:39:12
28869,Alex Taylor,Marketing,low,172000,0,0.84,0.9,2,129,1,2024-09-23,,0,0,2025-05-08 16:39:12
86909,Kyle Jensen,Operations,low,193000,1,0.53,0.98,3,292,4,2021-04-28,2025-05-01,0,0,2025-05-08 16:39:12
66435,Roger Sutton,Sales,low,200000,0,0.97,0.93,2,124,4,2021-10-17,,0,0,2025-05-08 16:39:12
52856,Elizabeth Fields,Engineering,low,541000,0,0.89,0.52,2,120,7,2018-06-28,,0,0,2025-05-08 16:39:12
85259,Melanie Anderson,Operations,medium,296000,0,0.88,0.46,3,123,3,2022-10-12,,0,0,2025-05-08 16:39:12
61142,Stephanie Harmon,Engineering,low,435000,0,0.89,0.8,4,138,4,2021-07-05,,0,0,2025-05-08 16:39:12
19726,Antonio Johnson,Sales,low,442000,0,0.7,0.53,2,136,1,2024-05-04,,1,0,2025-05-08 16:39:12
35718,Deborah Christensen,Engineering,high,463000,0,0.77,0.57,2,140,6,2019-04-22,,0,0,2025-05-08 16:39:12
19301,Margaret Kim,Sales,medium,326000,0,0.76,0.53,2,144,1,2024-01-12,,0,0,2025-05-08 16:39:12
33325,John Flores,Sales,medium,479000,0,0.9,0.56,3,142,0,2025-03-04,,0,0,2025-05-08 16:39:12
98647,Melanie Odonnell,Sales,medium,384000,0,0.73,0.44,2,148,2,2023-10-15,,0,0,2025-05-08 16:39:12
74579,Stephanie Cruz,Marketing,medium,362000,0,0.88,0.55,2,129,2,2023-05-07,,0,0,2025-05-08 16:39:12
71644,Morgan Morris,Engineering,low,589000,0,0.71,0.58,4,134,3,2022-04-22,,0,0,2025-05-08 16:39:12
35438,Brittany Shaw,Engineering,low,588000,0,0.48,0.96,4,133,1,2024-09-25,,0,0,2025-05-08 16:39:12
98912,Nancy Reyes,Sales,low,202000,0,0.72,0.53,3,134,6,2019-01-02,,0,0,2025-05-08 16:39:12
77622,Mr. Joseph Willis,Marketing,low,300000,0,0.64,0.89,4,145,1,2024-10-06,,1,0,2025-05-08 16:39:12
57155,Carly Sandoval,Marketing,medium,201000,0,0.67,0.83,4,141,5,2020-03-26,,1,0,2025-05-08 16:39:12
77484,Melanie Beard,HR,low,296000,0,0.75,0.81,2,141,4,2021-03-20,,0,0,2025-05-08 16:39:12
53350,Curtis Hernandez,HR,medium,371000,0,0.74,0.46,3,127,2,2023-09-08,,1,0,2025-05-08 16:39:12
48447,Steven Compton,Engineering,high,240000,0,0.9,0.45,3,126,2,2022-12-27,,0,0,2025-05-08 16:39:12
29746,Nicole Guerra,Marketing,low,157000,0,0.95,0.58,3,122,1,2023-11-21,,0,0,2025-05-08 16:39:12
19131,Cindy Phillips,Engineering,medium,461000,0,0.24,0.98,2,142,4,2020-11-12,,0,0,2025-05-08 16:39:12
67784,Jose Smith,Engineering,low,282000,0,0.74,0.85,3,120,1,2024-05-04,,0,0,2025-05-08 16:39:12
65686,Timothy Krueger,HR,medium,144000,0,0.94,0.48,4,143,3,2022-03-05,,0,0,2025-05-08 16:39:12
12915,Michael Gonzales,HR,low,262000,0,0.78,0.89,4,136,3,2022-05-13,,1,0,2025-05-08 16:39:12
7175,Dylan Rodgers,Engineering,medium,573000,0,0.87,0.89,2,146,1,2024-09-02,,0,0,2025-05-08 16:39:12
15371,Linda Henderson,Sales,high,265000,0,0.73,0.59,3,147,6,2019-09-27,,0,0,2025-05-08 16:39:12
21033,Jose Randolph,Engineering,low,335000,0,0.73,0.82,4,125,5,2020-01-07,,0,0,2025-05-08 16:39:12
83240,Timothy Morgan,Engineering,medium,489000,0,0.74,0.58,2,146,4,2021-10-22,,1,0,2025-05-08 16:39:12
21969,Diana Powell,HR,low,207000,0,0.44,0.88,4,120,0,2025-02-23,,0,0,2025-05-08 16:39:12
90192,David Williams,Engineering,low,305000,0,0.82,0.94,3,134,4,2021-09-29,,0,0,2025-05-08 16:39:12
56333,Shannon Roth,Marketing,low,294000,0,0.89,0.86,4,130,3,2022-05-13,,0,0,2025-05-08 16:39:12
79172,Jerry Caldwell,Marketing,medium,283000,0,0.77,0.42,3,127,2,2023-08-25,,1,0,2025-05-08 16:39:12
9326,Wesley Jones,Marketing,medium,247000,0,0.94,0.98,3,149,1,2024-01-14,,0,0,2025-05-08 16:39:12
51432,Carla Baker,Sales,high,389000,0,0.72,0.46,2,122,2,2023-04-18,,0,0,2025-05-08 16:39:12
51019,Sean Stewart,Sales,low,175000,0,0.73,0.52,4,141,4,2021-03-10,,0,1,2025-05-08 16:39:12
79104,Jeffrey Bradley,Sales,low,285000,0,0.88,0.95,3,121,4,2021-04-14,,1,0,2025-05-08 16:39:12
62348,Stephanie Barnett,Marketing,low,317000,0,0.61,0.95,3,146,6,2018-12-22,,0,0,2025-05-08 16:39:12
70352,Leah Bowen,Operations,low,253000,0,0.73,0.87,2,126,5,2020-01-02,,0,0,2025-05-08 16:39:12
33953,Michele Herrera,Sales,low,320000,0,0.91,0.9,2,139,2,2023-02-15,,1,0,2025-05-08 16:39:12
73512,Brittany Russo,Marketing,low,435000,0,0.7,0.86,3,136,7,2018-02-19,,0,0,2025-05-08 16:39:12
2504,Stacy Baxter,Sales,low,494000,1,0.22,0.48,7,140,5,2020-10-23,2025-04-19,0,0,2025-05-08 16:39:12
90166,Amber Sullivan,HR,medium,395000,0,0.87,0.41,3,125,1,2024-02-10,,0,0,2025-05-08 16:39:12
95466,Sandra Johnson PhD,HR,low,224000,0,0.72,0.59,2,126,7,2018-10-28,,0,0,2025-05-08 16:39:12
16014,Shannon Peterson,Marketing,low,376000,0,0.64,0.98,4,143,1,2024-10-04,,0,0,2025-05-08 16:39:12
90353,Anna Moore,Engineering,high,424000,0,0.83,0.86,2,134,3,2022-02-06,,0,0,2025-05-08 16:39:12
71381,Charles Harvey,HR,medium,235000,0,0.66,0.84,2,128,3,2022-01-24,,0,0,2025-05-08 16:39:12
99419,Lori Jones,Operations,medium,186000,0,0.76,0.9,3,131,1,2024-01-23,,0,0,2025-05-08 16:39:12
35973,Ronald Brewer,Sales,low,496000,0,0.89,0.98,3,146,6,2019-05-14,,0,0,2025-05-08 16:39:12
85012,Lisa Horton,Sales,low,190000,0,0.57,0.49,3,143,1,2024-03-04,,0,0,2025-05-08 16:39:12
45587,Philip Hensley,Sales,medium,289000,0,0.71,0.52,4,127,9,2016-07-05,,1,0,2025-05-08 16:39:12
15621,Brandon Townsend,Sales,low,201000,0,0.77,0.54,2,141,3,2022-08-27,,1,0,2025-05-08 16:39:12
39469,Angela Miller,Operations,low,323000,0,0.47,0.44,3,130,1,2024-06-11,,0,0,2025-05-08 16:39:12
57985,Brian Stout,Sales,medium,423000,0,0.42,0.97,2,149,1,2024-08-07,,0,0,2025-05-08 16:39:12
21730,Angela Washington,Operations,low,283000,0,0.54,0.84,4,150,1,2024-06-09,,0,1,2025-05-08 16:39:12
60470,Megan Sullivan,Engineering,low,351000,0,0.71,0.6,4,136,4,2021-02-26,,0,0,2025-05-08 16:39:12
1425,Rick Young,Engineering,low,594000,0,0.75,0.43,3,140,4,2021-06-27,,0,1,2025-05-08 16:39:12
95646,Tina Silva,Marketing,low,218000,0,0.68,0.57,3,146,2,2023-04-01,,0,0,2025-05-08 16:39:12
95329,Roberta Johnston,Engineering,low,251000,0,0.73,0.59,2,128,2,2023-04-23,,0,0,2025-05-08 16:39:12
35522,Dawn Gallagher,Operations,low,85000,0,0.84,0.47,2,121,4,2020-11-29,,1,0,2025-05-08 16:39:12
66612,Grace Hamilton,Marketing,medium,279000,0,0.75,0.93,3,131,8,2016-12-27,,0,0,2025-05-08 16:39:12
24416,Elizabeth Parker,Marketing,low,430000,0,0.72,0.54,3,144,2,2023-02-03,,0,0,2025-05-08 16:39:12
67542,Mercedes Guerra,HR,medium,141000,0,0.6,0.91,3,122,1,2024-01-21,,1,0,2025-05-08 16:39:12
14947,Anthony Wang,Operations,low,156000,0,0.91,0.57,3,123,8,2016-11-23,,0,0,2025-05-08 16:39:12
82959,Autumn Myers,Sales,low,412000,1,0.11,0.51,7,143,3,2022-10-25,2025-04-26,0,1,2025-05-08 16:39:12
40117,Adam Taylor,Sales,low,366000,0,0.71,0.41,2,149,0,2025-09-30,,0,0,2025-05-08 16:39:12
84748,Theresa Ferguson,Sales,low,219000,0,0.68,1.0,4,150,2,2023-04-04,,0,0,2025-05-08 16:39:12
67540,Kenneth Shepard MD,Marketing,high,313000,0,0.36,0.54,4,147,3,2022-02-02,,1,0,2025-05-08 16:39:12
80818,Lindsey Castro,Sales,high,351000,0,0.67,0.95,2,146,3,2022-11-04,,0,0,2025-05-08 16:39:12
27071,Mark Alexander,Marketing,medium,337000,0,0.64,0.96,2,134,7,2018-05-13,,1,0,2025-05-08 16:39:12
21032,Joseph Allen,Legal,medium,166000,0,0.84,0.88,2,127,1,2024-07-22,,1,0,2025-05-08 16:39:12
50009,James Shelton PhD,Marketing,medium,144000,0,0.94,0.41,3,127,1,2024-02-02,,0,0,2025-05-08 16:39:12
22174,Jeremiah Sanford,Sales,medium,298000,0,0.28,0.58,4,130,2,2023-01-14,,0,0,2025-05-08 16:39:12
71697,Jerry Mooney,Marketing,low,193000,0,0.61,0.9,3,129,4,2021-06-18,,1,0,2025-05-08 16:39:12
70514,Jose Hampton,Legal,high,470000,0,0.61,0.91,2,131,2,2022-12-11,,0,0,2025-05-08 16:39:12
1074,Valerie Shelton MD,Marketing,low,196000,0,0.8,0.44,4,135,3,2022-07-05,,0,0,2025-05-08 16:39:12
79504,Jeffrey Harris,Engineering,medium,209000,0,0.78,0.99,4,136,1,2024-08-28,,0,0,2025-05-08 16:39:12
43487,Daniel Santos,Marketing,low,350000,0,0.72,0.82,4,146,4,2021-07-31,,1,0,2025-05-08 16:39:12
65042,Brian Russo,Engineering,low,217000,0,0.51,0.55,4,141,3,2022-01-23,,0,0,2025-05-08 16:39:12
3552,Brandon Murray,Operations,low,87000,0,0.8,0.44,4,123,4,2021-03-05,,0,0,2025-05-08 16:39:12
15662,David Smith,Engineering,medium,577000,1,0.5,0.49,6,292,3,2022-02-24,2025-04-24,0,0,2025-05-08 16:39:12
48576,Kelly Martin,Marketing,medium,224000,0,0.58,0.48,4,147,1,2024-07-14,,0,1,2025-05-08 16:39:12
41306,Brandon Cooper,Engineering,medium,548000,0,0.8,0.43,3,127,1,2024-04-24,,0,0,2025-05-08 16:39:12
32385,Rhonda Carter,Engineering,high,352000,0,0.77,0.56,4,140,3,2022-02-27,,0,0,2025-05-08 16:39:12
8592,Janice Hoffman MD,Marketing,low,399000,0,0.44,0.58,4,140,0,2025-10-05,,0,0,2025-05-08 16:39:12
32571,Nicholas Boyer,Sales,medium,174000,0,0.67,0.88,4,127,3,2022-10-02,,0,1,2025-05-08 16:39:12
75364,Amanda Williamson,Engineering,low,496000,0,0.94,0.99,3,141,2,2023-03-01,,1,0,2025-05-08 16:39:12
11322,Taylor Chandler,Marketing,low,260000,0,0.77,0.86,4,146,7,2017-11-14,,0,0,2025-05-08 16:39:12
12226,Christopher Washington,Operations,low,129000,0,0.55,0.85,4,136,3,2022-06-29,,0,0,2025-05-08 16:39:12
96932,David Tyler,Marketing,low,327000,0,0.35,0.45,4,127,5,2020-06-05,,0,0,2025-05-08 16:39:12
64699,Nicole Mccarty,Engineering,medium,568000,0,0.39,0.48,3,137,1,2024-03-06,,1,1,2025-05-08 16:39:12
10071,Joan Palmer,Sales,low,372000,0,0.75,0.87,2,148,2,2023-02-08,,0,0,2025-05-08 16:39:12
70822,Wanda Curry,Operations,medium,323000,0,0.59,0.58,4,149,0,2025-06-14,,0,0,2025-05-08 16:39:12
17483,Anthony Hahn,Sales,high,311000,0,0.73,0.44,2,144,2,2023-04-16,,0,0,2025-05-08 16:39:12
17828,Julie Marshall,Engineering,medium,379000,0,0.78,0.91,3,144,10,2015-08-28,,0,0,2025-05-08 16:39:12
87474,Jacob Duke,Sales,medium,327000,0,0.61,0.49,2,130,2,2022-12-31,,0,0,2025-05-08 16:39:12
63296,Andrew Smith,Marketing,medium,135000,0,0.75,0.96,3,135,2,2023-07-12,,0,0,2025-05-08 16:39:12
73063,Lori Ramirez,Marketing,medium,314000,0,0.54,0.52,2,142,10,2015-10-01,,1,0,2025-05-08 16:39:12
22643,Tammy Willis,Engineering,medium,558000,0,0.39,0.47,2,120,1,2024-05-31,,0,0,2025-05-08 16:39:12
35741,Tamara Kennedy,Sales,low,370000,0,0.46,0.51,3,123,5,2020-10-23,,1,0,2025-05-08 16:39:12
70163,Rachel Ferrell,Engineering,medium,377000,0,0.66,0.48,2,143,2,2023-01-23,,0,0,2025-05-08 16:39:12
80507,Alexis Jones,Engineering,low,374000,0,0.59,0.45,3,135,8,2017-08-24,,1,0,2025-05-08 16:39:12
56461,Kathleen Watts,Marketing,low,159000,0,0.79,0.59,4,140,3,2022-02-25,,0,0,2025-05-08 16:39:12
28760,Jacob Owens,Sales,low,352000,0,0.62,0.52,3,134,6,2019-05-19,,0,0,2025-05-08 16:39:12
71686,Michael Dalton,Engineering,medium,333000,0,0.7,0.59,2,135,7,2018-05-30,,1,0,2025-05-08 16:39:12
99994,Lori Gilbert,Marketing,medium,444000,0,0.73,0.52,2,130,8,2017-04-28,,0,0,2025-05-08 16:39:12
